Species,TotalMiss
Chrysolampus_sp_ANIC00035_189 ,37.7983388
Euryischomyia_sp_ANIC00102_189 ,37.0807486
Aclista_sp_USNMENT01322344 ,57.7292083
Acraspis_villosa_USNMENT01322264 ,78.9152034
Adelius_sp_nr_fasciipennis_USNMENT01322246 ,32.9605194
Ademon_sp1_USNMENT01322504 ,13.1899905
Agathis_sp1_USNMENT01322249 ,52.0187152
Agapostemon_tyleri_BND222 ,38.8996951
Alabagrus_sp3_USNMENT01322247 ,30.0362738
Amblyaspis_sp_USNMENT01223891 ,27.1777416
Amitus_sp_USNMENT01223842 ,18.3511198
Ampulex_compressa_BND1382 ,31.6751656
Andricus_lucidus_USNMENT01322256 ,24.1509831
Antistrophus_minor_USNMENT01322280 ,7.7173799
Andricus_quercusoperator_USNMENT01322298 ,24.0760698
Andrena_asteris_HPG17 ,40.3756177
Aphaereta_sp_megalops_USNMENT01322462 ,31.5397960
Aphelonix_persica_USNMENT01322296 ,60.8887078
Aphanogmus_bicolor_PSUC_FEM13632 ,18.5101461
Aphanogmus_steinitzi_PSUC_FEM17568 ,17.7255283
Aphaenogaster_megommata_EX379 ,32.2573862
Aporus_niger_HPG6 ,37.3659447
Apterogyna_sp_EX572 ,70.1884660
Aridelus_sp1_USNMENT01322471 ,17.3667333
Argochrysis_armilla_EX434 ,37.8259384
Ascogaster_provancheri_USNMENT01322454 ,17.8661550
Atrusca_bella_USNMENT00892683 ,89.5055725
Aulacidea_hieracii_USNMENT01322279 ,10.3577437
Aulacodes_nigriventris_USNMENT01322459 ,38.6959836
Austrozele_sp1_USNMENT01322441 ,18.6139733
Ausasaphes_sp_USNMENT01322072 ,24.0524130
Augochloropsis_metallica_EX397 ,33.3022290
Aylax_salviae_USNMENT01322277 ,23.1429398
Aiolomorphus_rhopaloides_USNMENT01322045 ,29.2398276
Axima_zabriskiei_USNMENT01322046 ,23.0929976
Bephratoides_sp1_USNMENT01322049 ,12.0505205
Sycophila_nsp_USNMENT01322053 ,36.9664073
Balcha_indica_USNMENT01322062 ,9.9332352
Eurytoma_sp1_USNMENT01322063 ,12.7129114
Anastatus_reduvii_USNMENT01322064 ,45.1700662
Eusandalum_sp_USNMENT01322070 ,17.1866786
Ormyrus_sp1_USNMENT01322082 ,15.4032173
Perilampus_hyalinus_USNMENT01322083 ,21.4514772
Steffanolampus_sp_USNMENT01322084 ,12.7037115
Podagrionella_sp_USNMENT01322086 ,17.5888445
Chalcedectus_sp_USNMENT01322096 ,6.7553359
Lelaps_sp_USNMENT01322099 ,12.6524551
Colotrechnus_ignotus_USNMENT01322101 ,20.7194301
Scutellista_caerulea_USNMENT01322102 ,61.3329303
Teasienna_sp_USNMENT01322107 ,33.3521712
Metapelma_sp_USNMENT01322173 ,26.0409000
Leucospis_affinis_USNMENT01322176 ,10.6665966
Brachymeria_sp_USNMENT01322177 ,18.6652297
Oodera_sp_USNMENT01322179 ,12.1990327
Phasgonophora_sulcata_USNMENT01322180 ,10.8703081
Monodontomerus_sp2_USNMENT01322181 ,6.7921354
Acanthochalcis_nigricans_USNMENT01322190 ,15.3690464
Epitranus_sp_USNMENT01322192 ,44.1081379
Haltichella_sp_USNMENT01322193 ,28.8034907
Psilochalcis_brevialata_USNMENT01322195 ,18.5811166
Bruchodape_sp_USNMENT01322199 ,8.4375986
Notaspidium_sp_USNMENT01322202 ,35.7914520
Phylloxeroxenus_sp_USNMENT01322207 ,33.1852592
Aspicera_hartigi_USNMENT01322148 ,12.8982231
Melanips_sp_USNMENT01322150 ,36.8402376
Omalaspis_sp_USNMENT01322151 ,43.7046578
Paraspicera_sp_USNMENT01322152 ,10.2946588
Apocharips_trapezoidea_USNMENT01322156 ,16.8541689
Lytoxysta_brevipalpus_USNMENT01322157 ,21.6499317
Euceroptres_montanus_USNMENT01322161 ,13.0664494
Figites_sp_USNMENT01322163 ,13.1978761
Parnips_nigripes_USNMENT01322129 ,28.4736095
Mikeius_hartigi_USNMENT01322169 ,45.1608664
Plectocynips_pilosus_USNMENT01322170 ,45.0636106
Neuroscelio_doddi_OSUC_0147252 ,75.8358743
Sparasion_cullaris_USNMENT01322137 ,12.6327410
Paridris_minator_USNMENT01322139 ,21.2319945
Waldheimia_carbonaria_USNMENT01322216 ,20.8258858
Evaniella_semaeoda_USNMENT01322217 ,14.2269477
Tremex_columba_USNMENT01322218 ,8.0919462
Lagium_atroviolaceum_USNMENT01322219 ,13.8996951
Cladius_difformis_USNMENT01322223 ,23.5345915
Schizocerella_lineata_USNMENT01322224 ,32.1956156
Acordulecera_pellucida_USNMENT01322225 ,49.6096625
Macrophya_trisyllaba_USNMENT01322226 ,16.2390916
Gasteruption_assectator_USNMENT01322227 ,14.4240879
Pristaulacus_stigmaterus_USNMENT01322229 ,7.0589318
Xyela_bakeri_USNMENT01322230 ,12.3633162
Taxonus_pallipes_USNMENT01322231 ,15.3401325
Ibalia_anceps_USNMENT00653903 ,6.2848281
Ropronia_garmani_USNMENT0653896 ,10.6600252
Striatovertex_sp_USNMENT00653899 ,9.7466092
Gronotoma_sp_USNMENT00877589 ,20.7785722
Andricus_sp_USNMENT00877721 ,22.1388392
Trybliographa_sp_USNMENT00877722 ,14.7434549
Bracon_sp1_USNMENT01322232 ,18.9333403
Aleiodes_sp1_USNMENT01322233 ,11.6825255
Apanteles_sp4_USNMENT01322237 ,21.7458732
Hymenochaonia_sp2_USNMENT01322244 ,17.7951845
Phanacis_sp_USNMENT00653613 ,66.4165177
Pseudibalia_sp_USNMENT01339677 ,42.3443907
Archaeoteleia_mellea_OSUC_203348 ,8.4047419
Nixonia_watshami_USNMENT01109338 ,9.0750184
Eurytoma_obtusiventris_USNMENT01339653 ,8.6636526
