Species,TotalMiss
Aplogompha_lafayi_FLAJ145 ,19.302949
Aplogompha_sp_FLAJ101 ,4.021448
Argyrotome_arcuata_FLAJ46 ,39.410188
Argyrotome_alba_FLAJ90 ,0.804290
Argyrotome_cf_arcuata_FLAJ102 ,5.093834
Argyrotome_mira_FLAJ76 ,4.289544
Argyrotome_cf_mira_FLAJ91 ,4.289544
Argyrotome_cf_prospectata_FLAJ95 ,1.340483
Argyrotome_ferruginea_FLAJ136 ,29.490617
Argyrotome_melae_FLAJ61 ,1.340483
Argyrotome_prospectata_FLAJ94 ,1.608579
Argyrotome_tenebrosa_FLAJ141 ,25.737265
Iridopsis_defectaria_FLAJ109 ,4.289544
Lomographa_sp_FLAJ92 ,3.217158
Lomographa_sp_FLAJ93 ,1.340483
Opisthoxia_metargyria_FLAJ77 ,0.268097
Opisthoxia_claudiaria_FLAJ24 ,2.412869
Opisthoxia_salubaea_FLAJ52 ,2.949062
Ophthalmoblysis_ibarrai_FLAJ82 ,2.680965
Ophthalmoblysis_lydius_FLAJ35 ,25.469169
Opisthoxia_vitenaria_FLAJ58 ,0
Opisthoxia_amphiaria_FLAJ18 ,14.477212
Opisthoxia_asopis_FLAJ50 ,0
Opisthoxia_bracteata_FLAJ26 ,2.412869
Opisthoxia_cassandra_FLAJ51 ,0
Opisthoxia_cf_bella_FLAJ99 ,1.072386
Opisthoxia_cf_trimaculata_FLAJ29 ,1.876676
Opisthoxia_contariata_FLAJ131 ,18.498660
Opisthoxia_corinnaria_FLAJ110 ,47.989276
Opisthoxia_danaeata_FLAJ27 ,56.032172
Opisthoxia_dora_FLAJ17 ,13.136729
Opisthoxia_eusiraria_FLAJ97 ,3.485255
Opisthoxia_formosante_FLAJ54 ,1.072386
Opisthoxia_miletia_FLAJ48 ,0.268097
Opisthoxia_nr_uncinata_FLAJ146 ,0
Opisthoxia_saturniaria_FLAJ80 ,0
Opisthoxia_uncinata_FLAJ55 ,0
Opisthoxia_amphiaria_FLAJ19 ,16.621984
Palyas_pallicosta_FLAJ119 ,52.278820
Phrygionis_auriferaria_FLAJ83 ,0.804290
Phrygionis_auriferaria_FLAJ84 ,0.804290
Phrygionis_cf_polita_FLAJ70 ,0.268097
Phrygionis_dominica_FLAJ122 ,2.949062
Phrygionis_paradoxata_FLAJ04 ,2.949062
Phrygionis_paradoxata_FLAJ124 ,12.600536
Phrygionis_platinata_FLAJ02 ,41.554960
Phrygionis_platinata_FLAJ86 ,1.072386
Phrygionis_platinata_platinata_FLAJ107 ,8.310992
Phrygionis_polita_FLAJ07 ,0.268097
Phrygionis_privignaria_FLAJ57 ,12.600536
Phrygionis_privignaria_FLAJ67 ,2.949062
Pityeja_histrionaria_FLAJ88 ,0.804290
Pityeja_nazada_FLAJ87 ,0
Plutodes_costatus_FLAJ150 ,0.804290
Plutodes_costatus_FLAJ151 ,0.804290
Tasta_micaceata_FLAJ148 ,0
Tasta_micaceata_FLAJ149 ,0
Argyrotome_melae_FLAJ59 ,1.340483
Opisthoxia_cf_mononaria_FLAJ62 ,2.412869
Opisthoxia_danaeata_FLAJ37 ,3.217158
Opisthoxia_hybridata_FLAJ79 ,0.268097
Opisthoxia_cf_boliviari_FLAJ22 ,5.093834
Opisthoxia_cf_boliviari_FLAJ98 ,1.340483
Opisthoxia_cf_mononaria_FLAJ100 ,1.340483
Opisthoxia_metargyria_FLAJ133 ,18.498660
Opisthoxia_sp_FLAJ63 ,1.876676
Palyas_micaceraria_FLAJ89 ,4.021448
Palyas_divitaria_FLAJ118 ,47.453083
Phrygionis_cf_polita_FLAJ78 ,0.268097
Opisthoxia_claudiaria_FLAJ115 ,24.932976
Argyrotome_mexicaria_FLAJ96 ,1.340483
Ophthalmoblysis_croesus_FLAJ34 ,0
Opisthoxia_formosante_FLAJ117 ,15.817694
