Species,TotalMiss
PROS_0003G ,83.1522463
VITA_0010G ,18.6149953
VITA_0024G ,17.8560336
VITA_0044G ,17.9409315
VITA_0038G ,17.8333373
NHAN_0002G ,77.2102465
VITA_0035G ,17.7721596
VITA_0007G ,39.9718088
EUPA_0003G ,19.3151683
PROS_0002G ,22.2009290
PTER_0007G ,18.0908467
VITA_0032G ,25.9467609
VITA_0011G ,68.3759160
VITA_0001G ,31.8740849
VITA_0023G ,18.6918727
PTER_0003G ,92.9408462
PTER_0004G ,18.1835945
APH_3056G ,15.6169475
VITA_0015G ,71.3992198
EUPA_0001G ,39.6290602
VITA_0028G ,17.7136270
VITA_0002G ,22.0906897
VITA_0005G ,55.0117918
VITA_0039G ,62.0542220
AUMS_10968G ,15.6695074
ACAN_0001G ,18.4550971
VITA_0034G ,56.8148697
VITA_0004G ,17.2083352
PTER_0006G ,18.4857286
VITA_0018G ,17.9305219
VITA_0020G ,17.0297510
VITA_0036G ,17.8451974
VITA_0042G ,19.0249796
VITA_0026G ,19.6245550
VITA_0040G ,75.4905307
PROS_0004G ,75.5676641
EUPA_0002G ,33.4415817
VITA_0016G ,58.5301486
VITA_0043G ,14.3521821
PTER_0005G ,17.2691716
VITA_0045G ,20.6206335
APH_0645G ,14.8090096
VITA_0029G ,72.6409476
VITA_0017G ,17.2401612
PROS_0001G ,25.3075096
VITA_0021G ,17.2271919
PTER_0009G ,17.8364943
VITA_0009G ,17.4625169
NHAN_0003G ,18.4603872
VITA_0019G ,17.8272793
VITA_0025G ,17.6794972
VITA_0030G ,18.5771965
VITA_0014G ,19.0402527
VITA_0008G ,21.6185891
VITA_0022G ,28.3944655
LASI_0002G ,22.2279769
APH_3004G ,15.9579896
LASI_0001G ,18.6161045
NHAN_0001G ,18.7602176
VITA_0037G ,18.1075703
PTER_0002G ,83.1854375
VITA_0027G ,35.5767426
VITA_0013G ,17.6767668
