Species,TotalMiss
AKH03_L2_S2 ,95.149965
AKH04_L1_S3 ,86.401025
AKH05_L2_S21 ,86.467002
AKH06_L1_S22 ,74.081619
AKH58_L1_S59 ,37.592946
AM0001_L1_S1 ,24.046945
AM0004_L1_S41 ,18.865099
AM0005_L1_S11 ,24.198644
AM0009_L1_S9 ,51.490985
AM0010_L1_S3 ,51.460645
AM0011_L1_S31 ,91.738904
AM0016_L1_S41 ,30.228560
AM0017_L1_S1 ,20.028606
AM0018_L1_S1 ,19.004758
AM0020_L1_S12 ,16.015083
AM0024_Cl_S1 ,22.846837
AM0028_L1_S23 ,22.011288
AM0029_L1_S33 ,16.510152
AM0040_L1_S11 ,64.093081
AM0049_L1_S2 ,18.802011
AM0051_L1_S11 ,29.268763
AM0054_L1_S1 ,20.387868
AM0055_L1_S15 ,52.963188
AM0062_L1_S22 ,21.447835
AM0067_L1_S4 ,13.412602
AM0071_L1_S3 ,15.751657
AM0072_A_S4 ,50.383341
AM0073_L1_S24 ,19.819599
AM0084_L1_S13 ,80.343177
AM0088_L1_S22_L1_S4 ,76.075859
AM0091_L1_S16 ,87.218755
AM0100_L1_S7 ,18.334393
AM0101_L1_S8 ,62.032863
AM0108_L1_S5 ,84.993836
AM0121_L1_S28 ,71.278317
AM0128_L1_S16 ,19.909655
AM0130_L1_S17 ,14.735032
AM0136_L1_S5 ,23.723802
AM0137_L1_S9 ,14.245743
AM0140_L1_S28 ,22.251599
AM0141_L1_S29 ,23.305787
AM0142_L1_S37 ,28.371090
AM0144_L1_S18 ,20.942653
AM0145_L1_S38 ,27.176761
AM0147_L1_S5 ,86.600882
AM0150_L1_S23 ,23.188762
AM0164_L2_S40 ,86.770881
AM0165_L1_S6 ,91.431654
AM0167_L1_S10 ,31.203286
AM0168_L1_S19 ,18.037737
AM0170_L1_S30 ,20.258322
AM0173_L1_S14_L1_S9 ,65.950069
AM0178_L1_S48 ,28.756357
AM0182_L1_S7 ,45.017530
AM0193a_L1_S8 ,28.938396
AM0194_L1_S20 ,87.765353
AM0195_L1_S40 ,83.339594
AM0196_L1_S40 ,30.619125
AM0196a_L1_S6 ,74.973513
AM0198_L1_S27_L1_S11 ,68.781785
AM0201_S3 ,25.080425
AM0202_S29 ,22.793863
AM0203_S30 ,21.295654
AM0205_S11 ,79.383380
AM0206_S2 ,11.826264
AM0207_S8 ,29.357856
AM0208_S9 ,20.610360
AM0209_S3 ,20.826591
AM0210_S10 ,26.399484
AM192a_L2_S43 ,91.364232
AM194a_L2_S9 ,27.356392
AM204_L2_S20 ,33.189821
ENT120_AKH30 ,73.252812
ENT121_L1_S14 ,47.556923
ENT128_L1_S2 ,75.406939
ENT129_L1_S3 ,35.251002
ENT130_L1_S4 ,40.141489
ENT131_L1_S5 ,41.782247
ENT132_L1_S6 ,49.445215
ENT133_L1_S4 ,32.695716
ENT134_L1_S1 ,29.031823
ENT135_L1_S19 ,34.314802
ENT138_L1_S8 ,32.641778
ENT139_L1_S5 ,32.335491
ENT141_L1_S9 ,33.070870
ENT161_L1_S15 ,21.920269
ENT184_L1_S15 ,46.000443
ENT217_L1_S14 ,28.455848
ENT247_L1_S31 ,34.282054
ENT256_L1_S25 ,50.109320
ENT83_L1_S22 ,80.626830
ENT84_AKH02 ,84.112537
ENT85_L1_S24 ,44.521016
JDL71_S9 ,80.690399
diochus_sp ,61.049468
lathrobium_brunnipes ,17.011963
othius_punctulatus ,50.107393
paederus_litocharis ,69.978040
philonthus_decorus ,41.563608
quedius_fuliginosus ,64.698914
