Species,TotalMiss
PROS_0003G ,83.3937670
VITA_0010G ,18.7800002
VITA_0024G ,18.0277939
VITA_0044G ,18.0864106
VITA_0038G ,18.0644398
NHAN_0002G ,77.3479403
VITA_0035G ,17.9832653
VITA_0007G ,40.1564958
EUPA_0003G ,19.4770279
PROS_0002G ,22.4540710
PTER_0007G ,17.9815043
VITA_0032G ,26.2592118
VITA_0011G ,68.6014665
VITA_0001G ,32.2332561
VITA_0023G ,18.7446960
PTER_0003G ,92.9191978
PTER_0004G ,18.3183619
APH_3056G ,15.7857663
VITA_0015G ,71.6084468
EUPA_0001G ,39.8637475
VITA_0028G ,17.8484216
VITA_0002G ,22.1718888
VITA_0005G ,55.3891347
VITA_0039G ,62.2812564
AUMS_10968G ,15.7252208
ACAN_0001G ,18.3524082
VITA_0034G ,56.9490613
VITA_0004G ,17.1954193
PTER_0006G ,18.6249468
VITA_0018G ,18.0891780
VITA_0020G ,17.1530710
VITA_0036G ,17.7773939
VITA_0042G ,19.2541334
VITA_0026G ,19.8361079
VITA_0040G ,75.6024359
PROS_0004G ,75.7793763
EUPA_0002G ,33.5888207
VITA_0016G ,58.7324695
VITA_0043G ,14.4147718
PTER_0005G ,17.4265320
VITA_0045G ,20.7429484
APH_0645G ,14.8476468
VITA_0029G ,72.9129420
VITA_0017G ,17.4311442
PROS_0001G ,25.4706111
VITA_0021G ,17.4474126
PTER_0009G ,17.9842716
VITA_0009G ,17.5794051
NHAN_0003G ,18.6372739
VITA_0019G ,17.9434327
VITA_0025G ,17.7248988
VITA_0030G ,18.7886376
VITA_0014G ,19.1185350
VITA_0008G ,21.7494122
VITA_0022G ,28.6844692
LASI_0002G ,22.2790593
APH_3004G ,16.0259356
LASI_0001G ,18.6957229
NHAN_0001G ,18.9883035
VITA_0037G ,18.2636865
PTER_0002G ,83.2618584
VITA_0027G ,35.7827138
VITA_0013G ,17.7926561
