Species,TotalMiss
Ablautus_rufotibialis_JC5 ,38.816746
Afroestricus_chiastoneurus_PC10 ,32.903123
Agrostomyia_sp_JC2 ,34.593108
Amathomyia_antennata_LC1 ,20.158155
Amphisbetetus_sp_FC12 ,35.754146
Apiocera_parkeri_transcriptome ,65.984766
Apiocera_sp_CC6 ,40.201264
Apiocera_sp_GC6 ,34.471450
Aplestobroma_sp_BC1 ,25.548121
Apothechyla_sp_F9 ,39.951337
Atomosia_sp_EC4 ,18.411309
Austrosaropogon_sp_FC5 ,45.165428
Backomyia_sp_KC10 ,36.154823
Bathypogon_sp_DC7 ,43.304858
Bohartia_martini_EC2 ,41.854222
Bombylis_major_transcriptome ,62.238502
Broticosia_sp_FC8 ,47.056412
Callinicus_sp_CC3 ,40.878316
Ceraturgus_sp_BC6 ,62.550581
Choerades_sp_GC11 ,32.309381
Chrysopogon_sp_BC2 ,35.978948
Chylophaga_sp_JC9 ,32.909735
Chylophaga_sp_KC5 ,31.091481
Comantella_sp_KC8 ,41.687604
Cophura_sp_EC10 ,44.173653
Cyrtopogon_sp_F3 ,55.745682
Daptolestes_limbipennis_EC11 ,34.015234
Daptolestes_sergius_IC6 ,29.654069
Dasypogon_diadema_GC8 ,30.971146
Dicolonus_sparsipilosus_EC12 ,33.392399
Dioctria_formicaphaga_EC7 ,44.887731
Dioctria_hyalipennis_FC2 ,52.783581
Diogmites_sp_IC8 ,30.768824
Eccritosia_zamon_JC3 ,22.985375
Echthodopa_formosa_EC5 ,30.730475
Eucyrtopogon_sp_JC12 ,32.711380
Eudioctria_media_transcriptome ,73.567216
Eudioctria_nitida_AK1 ,39.544048
Hadrokolos_sp_LC12 ,41.859512
Holcocephala_sp_DC3 ,41.107085
Hullia_commoni_EC9 ,44.065219
Ivettea_sp_KC3 ,75.992436
Laloides_sp_KC6 ,33.446616
Lampria_rubriventris_JC4 ,34.028457
Laphria_sadales_BK1 ,32.103092
Laphria_sp_PC12 ,24.413530
Laphriinae_sp_LC11 ,29.992595
Laphystia_limatula_transcriptome ,67.345481
Laphystia_sp_JC11 ,26.118061
Lasiopogon_sp_CC4 ,20.393536
Leptogaster_sp_BC5 ,29.163471
Lestomyia_sp_KC1 ,33.576208
Lycostommyia_albifacies_PC1 ,33.270741
Maira_sp_HC4 ,32.298802
Mallophora_fautrix_IC12 ,15.810214
Metadioctria_rubida_FC6 ,67.096877
Microstylum_galactodes_HC3 ,55.371453
Mydas_clavatus_transcriptome ,70.237497
Mydidae_sp_AC6 ,25.869456
Myelaphus_melas_AC4 ,59.663854
Nannodioctria_albicornis_DC1 ,40.309698
Neoaratus_hercules_AC1 ,24.063103
Neoscleropogon_sp_DC6 ,35.784560
Nevadasilus_auriannulatus_CC1 ,29.687128
Nusa_sp_MC10 ,31.943085
Obelophorus_landbecki_GC5 ,23.989051
Omninablautus_arenosus_IC4 ,29.070905
Orthogonis_ornatipennis_AC5 ,27.600434
Ospriocerus_sp_IC1 ,35.026844
Paradioctria_resplendens_F10 ,26.644363
Pegesimallus_sp_LC2 ,41.581815
Phellus_sp_AC3 ,45.493375
Plesiomma_sp_MC8 ,28.506255
Proctacanthella_leucopogon_LC4 ,23.338446
Prolepsis_tristis_MC5 ,28.454682
Promachus_sp_BC4 ,34.694930
Rhipidocephala_sp_J6 ,39.664383
Rhopalogaster_sp_LC8 ,30.362857
Scleropogon_duncani_transcriptome ,59.144164
Scleropogon_sp_GC2 ,34.177885
Senobasis_sp_KC11 ,50.696887
Senobasis_sp_NC8 ,27.872841
Sintoria_pappi_LC5 ,31.301738
Sporadothrix_gracilis_PC4 ,37.206104
Stizolestes_sp_PC2 ,26.275422
Taracticus_octopunctatus_FC1 ,58.399672
Thereutria_sp_DC5 ,23.060750
Thereutria_sp_LC9 ,34.400042
Tipulogaster_glabrata_EC3 ,26.801724
Tolmerus_atricapillus_transcriptome ,66.550739
Wilcoxia_sp_MC1 ,36.567401
