Species,TotalMiss
Chrysolampus_sp_ANIC00035_189 ,8.5513988
Euryischomyia_sp_ANIC00102_189 ,8.3737158
Aclista_sp_USNMENT01322344 ,51.7768301
Acraspis_villosa_USNMENT01322264 ,71.5061058
Adelius_sp_nr_fasciipennis_USNMENT01322246 ,27.7960845
Ademon_sp1_USNMENT01322504 ,9.9987078
Agathis_sp1_USNMENT01322249 ,46.9987724
Agapostemon_tyleri_BND222 ,12.8319442
Alabagrus_sp3_USNMENT01322247 ,22.8048071
Amblyaspis_sp_USNMENT01223891 ,18.8796278
Amitus_sp_USNMENT01223842 ,14.2663307
Ampulex_compressa_BND1382 ,6.3901273
Andricus_lucidus_USNMENT01322256 ,15.0416747
Antistrophus_minor_USNMENT01322280 ,5.6858564
Andricus_quercusoperator_USNMENT01322298 ,14.4504749
Andrena_asteris_HPG17 ,13.4328358
Aphaereta_sp_megalops_USNMENT01322462 ,23.1957098
Aphelonix_persica_USNMENT01322296 ,51.4699231
Aphanogmus_bicolor_PSUC_FEM13632 ,12.8287136
Aphanogmus_steinitzi_PSUC_FEM17568 ,12.6154940
Aphaenogaster_megommata_EX379 ,9.3687407
Aporus_niger_HPG6 ,9.7564127
Apterogyna_sp_EX572 ,48.7820637
Aridelus_sp1_USNMENT01322471 ,13.5006784
Argochrysis_armilla_EX434 ,15.8396330
Ascogaster_provancheri_USNMENT01322454 ,15.3582736
Atrusca_bella_USNMENT00892683 ,85.8822769
Aulacidea_hieracii_USNMENT01322279 ,10.1699296
Aulacodes_nigriventris_USNMENT01322459 ,33.3333333
Austrozele_sp1_USNMENT01322441 ,13.3229954
Ausasaphes_sp_USNMENT01322072 ,21.3284228
Augochloropsis_metallica_EX397 ,8.6483169
Aylax_salviae_USNMENT01322277 ,19.2253021
Aiolomorphus_rhopaloides_USNMENT01322045 ,23.2732442
Axima_zabriskiei_USNMENT01322046 ,15.6005686
Bephratoides_sp1_USNMENT01322049 ,9.1619823
Sycophila_nsp_USNMENT01322053 ,29.4113846
Balcha_indica_USNMENT01322062 ,9.2912063
Eurytoma_sp1_USNMENT01322063 ,10.3249984
Anastatus_reduvii_USNMENT01322064 ,38.2470763
Eusandalum_sp_USNMENT01322070 ,13.6783614
Ormyrus_sp1_USNMENT01322082 ,16.0463914
Perilampus_hyalinus_USNMENT01322083 ,16.1400788
Steffanolampus_sp_USNMENT01322084 ,9.4882729
Podagrionella_sp_USNMENT01322086 ,16.8152743
Chalcedectus_sp_USNMENT01322096 ,5.2626478
Lelaps_sp_USNMENT01322099 ,11.6075467
Colotrechnus_ignotus_USNMENT01322101 ,17.5066227
Scutellista_caerulea_USNMENT01322102 ,56.2867481
Teasienna_sp_USNMENT01322107 ,28.3323642
Metapelma_sp_USNMENT01322173 ,17.3935517
Leucospis_affinis_USNMENT01322176 ,8.3349486
Brachymeria_sp_USNMENT01322177 ,12.5282678
Oodera_sp_USNMENT01322179 ,7.2720812
Phasgonophora_sulcata_USNMENT01322180 ,8.4092524
Monodontomerus_sp2_USNMENT01322181 ,5.2917232
Acanthochalcis_nigricans_USNMENT01322190 ,14.2824837
Epitranus_sp_USNMENT01322192 ,41.4453705
Haltichella_sp_USNMENT01322193 ,23.6447632
Psilochalcis_brevialata_USNMENT01322195 ,16.1271564
Bruchodape_sp_USNMENT01322199 ,6.9877883
Notaspidium_sp_USNMENT01322202 ,30.8813077
Phylloxeroxenus_sp_USNMENT01322207 ,29.4469212
Aspicera_hartigi_USNMENT01322148 ,13.2260774
Melanips_sp_USNMENT01322150 ,30.0090457
Omalaspis_sp_USNMENT01322151 ,35.6205983
Paraspicera_sp_USNMENT01322152 ,6.8617949
Apocharips_trapezoidea_USNMENT01322156 ,13.4974478
Lytoxysta_brevipalpus_USNMENT01322157 ,15.6070298
Euceroptres_montanus_USNMENT01322161 ,10.2959230
Figites_sp_USNMENT01322163 ,10.2474640
Parnips_nigripes_USNMENT01322129 ,21.3090392
Mikeius_hartigi_USNMENT01322169 ,36.3216386
Plectocynips_pilosus_USNMENT01322170 ,34.2185178
Neuroscelio_doddi_OSUC_0147252 ,67.0349551
Sparasion_cullaris_USNMENT01322137 ,8.9423015
Paridris_minator_USNMENT01322139 ,11.9112231
Waldheimia_carbonaria_USNMENT01322216 ,12.9450152
Evaniella_semaeoda_USNMENT01322217 ,8.6644699
Tremex_columba_USNMENT01322218 ,5.2658784
Lagium_atroviolaceum_USNMENT01322219 ,10.2991536
Cladius_difformis_USNMENT01322223 ,17.1286425
Schizocerella_lineata_USNMENT01322224 ,22.4171351
Acordulecera_pellucida_USNMENT01322225 ,45.8648317
Macrophya_trisyllaba_USNMENT01322226 ,11.1068036
Gasteruption_assectator_USNMENT01322227 ,9.6304193
Pristaulacus_stigmaterus_USNMENT01322229 ,4.7489824
Xyela_bakeri_USNMENT01322230 ,10.1537766
Taxonus_pallipes_USNMENT01322231 ,9.6045745
Ibalia_anceps_USNMENT00653903 ,8.1055760
Ropronia_garmani_USNMENT0653896 ,9.1587517
Striatovertex_sp_USNMENT00653899 ,8.0797312
Gronotoma_sp_USNMENT00877589 ,12.8739420
Andricus_sp_USNMENT00877721 ,13.9368095
Trybliographa_sp_USNMENT00877722 ,10.0923952
