Species,TotalMiss
AKH03_L2_S2 ,92.878281
AKH04_L1_S3 ,69.650221
AKH05_L2_S21 ,78.581478
AKH06_L1_S22 ,49.609470
AKH58_L1_S59 ,25.828361
AM0001_L1_S1 ,10.750497
AM0004_L1_S41 ,10.949401
AM0005_L1_S11 ,18.386455
AM0009_L1_S9 ,34.648038
AM0010_L1_S3 ,30.344928
AM0011_L1_S31 ,86.877213
AM0016_L1_S41 ,11.929365
AM0017_L1_S1 ,7.762092
AM0018_L1_S1 ,5.360695
AM0020_L1_S12 ,2.876825
AM0024_Cl_S1 ,10.032504
AM0028_L1_S23 ,7.834861
AM0029_L1_S33 ,7.728133
AM0040_L1_S11 ,48.935138
AM0049_L1_S2 ,9.474603
AM0051_L1_S11 ,9.256295
AM0054_L1_S1 ,8.630476
AM0055_L1_S15 ,19.691457
AM0062_L1_S22 ,8.290884
AM0067_L1_S4 ,3.730655
AM0071_L1_S3 ,7.708728
AM0072_A_S4 ,29.054480
AM0073_L1_S24 ,5.923446
AM0084_L1_S13 ,73.380876
AM0088_L1_S22_L1_S4 ,56.842769
AM0091_L1_S16 ,73.958182
AM0100_L1_S7 ,4.186678
AM0101_L1_S8 ,53.868918
AM0108_L1_S5 ,77.339543
AM0121_L1_S28 ,55.746374
AM0128_L1_S16 ,6.981031
AM0130_L1_S17 ,4.846456
AM0136_L1_S5 ,9.251443
AM0137_L1_S9 ,10.507932
AM0140_L1_S28 ,6.195120
AM0141_L1_S29 ,9.232038
AM0142_L1_S37 ,9.392131
AM0144_L1_S18 ,8.106535
AM0145_L1_S38 ,17.391937
AM0147_L1_S5 ,76.621550
AM0150_L1_S23 ,10.129530
AM0164_L2_S40 ,82.084122
AM0165_L1_S6 ,82.491631
AM0167_L1_S10 ,9.532819
AM0168_L1_S19 ,6.185417
AM0170_L1_S30 ,9.173822
AM0173_L1_S14_L1_S9 ,55.416485
AM0178_L1_S48 ,19.347014
AM0182_L1_S7 ,34.395770
AM0193a_L1_S8 ,8.795420
AM0194_L1_S20 ,79.032649
AM0195_L1_S40 ,70.193567
AM0196_L1_S40 ,10.993063
AM0196a_L1_S6 ,54.198807
AM0198_L1_S27_L1_S11 ,51.729491
AM0201_S3 ,16.023868
AM0202_S29 ,12.579440
AM0203_S30 ,5.292776
AM0205_S11 ,70.159608
AM0206_S2 ,2.032698
AM0207_S8 ,19.832145
AM0208_S9 ,8.674138
AM0209_S3 ,14.097899
AM0210_S10 ,13.345947
AM192a_L2_S43 ,84.000388
AM194a_L2_S9 ,15.223403
AM204_L2_S20 ,15.339834
ENT120_AKH30 ,47.329355
ENT121_L1_S14 ,19.366419
ENT128_L1_S2 ,55.921021
ENT129_L1_S3 ,8.586814
ENT130_L1_S4 ,20.205695
ENT131_L1_S5 ,12.564886
ENT132_L1_S6 ,18.653277
ENT133_L1_S4 ,14.714015
ENT134_L1_S1 ,17.076602
ENT135_L1_S19 ,10.182894
ENT138_L1_S8 ,12.404793
ENT139_L1_S5 ,4.026585
ENT141_L1_S9 ,10.701984
ENT161_L1_S15 ,10.357541
ENT184_L1_S15 ,20.268762
ENT217_L1_S14 ,22.718673
ENT247_L1_S31 ,16.203367
ENT256_L1_S25 ,28.938049
ENT83_L1_S22 ,70.974628
ENT84_AKH02 ,69.004997
ENT85_L1_S24 ,30.505021
JDL71_S9 ,70.897007
diochus_sp ,47.712609
lathrobium_brunnipes ,9.178674
othius_punctulatus ,36.593412
paederus_litocharis ,57.575317
philonthus_decorus ,30.543832
quedius_fuliginosus ,50.012128
