Species,TotalMiss
AKH03_L2_S2 ,94.515031
AKH04_L1_S3 ,82.050099
AKH05_L2_S21 ,83.565003
AKH06_L1_S22 ,67.230457
AKH58_L1_S59 ,26.789560
AM0001_L1_S1 ,14.990679
AM0004_L1_S41 ,11.542778
AM0005_L1_S11 ,15.059456
AM0009_L1_S9 ,41.617346
AM0010_L1_S3 ,41.324139
AM0011_L1_S31 ,91.163961
AM0016_L1_S41 ,21.185137
AM0017_L1_S1 ,10.269497
AM0018_L1_S1 ,10.035112
AM0020_L1_S12 ,6.964580
AM0024_Cl_S1 ,13.171707
AM0028_L1_S23 ,13.378943
AM0029_L1_S33 ,7.630631
AM0040_L1_S11 ,57.265932
AM0049_L1_S2 ,7.450544
AM0051_L1_S11 ,17.528190
AM0054_L1_S1 ,14.633219
AM0055_L1_S15 ,43.346727
AM0062_L1_S22 ,11.285769
AM0067_L1_S4 ,6.386310
AM0071_L1_S3 ,10.059546
AM0072_A_S4 ,39.947693
AM0073_L1_S24 ,10.795280
AM0084_L1_S13 ,78.487267
AM0088_L1_S22_L1_S4 ,70.511846
AM0091_L1_S16 ,84.292592
AM0100_L1_S7 ,9.317478
AM0101_L1_S8 ,57.026117
AM0108_L1_S5 ,83.243742
AM0121_L1_S28 ,68.884726
AM0128_L1_S16 ,10.332845
AM0130_L1_S17 ,6.050569
AM0136_L1_S5 ,12.244122
AM0137_L1_S9 ,8.722014
AM0140_L1_S28 ,11.662232
AM0141_L1_S29 ,11.348211
AM0142_L1_S37 ,17.779769
AM0144_L1_S18 ,13.286637
AM0145_L1_S38 ,16.692006
AM0147_L1_S5 ,84.170422
AM0150_L1_S23 ,17.008742
AM0164_L2_S40 ,86.794809
AM0165_L1_S6 ,89.610143
AM0167_L1_S10 ,21.712729
AM0168_L1_S19 ,11.634179
AM0170_L1_S30 ,11.044144
AM0173_L1_S14_L1_S9 ,63.494778
AM0178_L1_S48 ,23.298221
AM0182_L1_S7 ,36.976706
AM0193a_L1_S8 ,18.827714
AM0194_L1_S20 ,85.221082
AM0195_L1_S40 ,79.973213
AM0196_L1_S40 ,17.588822
AM0196a_L1_S6 ,68.814139
AM0198_L1_S27_L1_S11 ,65.014208
AM0201_S3 ,14.363541
AM0202_S29 ,14.692042
AM0203_S30 ,14.032325
AM0205_S11 ,79.304447
AM0206_S2 ,5.804420
AM0207_S8 ,22.030370
AM0208_S9 ,12.562669
AM0209_S3 ,12.939132
AM0210_S10 ,17.915513
AM192a_L2_S43 ,90.367595
AM194a_L2_S9 ,15.045882
AM204_L2_S20 ,25.730756
ENT120_AKH30 ,63.811515
ENT121_L1_S14 ,39.221915
ENT128_L1_S2 ,69.224086
ENT129_L1_S3 ,21.597799
ENT130_L1_S4 ,32.422038
ENT131_L1_S5 ,30.140631
ENT132_L1_S6 ,39.173047
ENT133_L1_S4 ,22.317243
ENT134_L1_S1 ,19.433132
ENT135_L1_S19 ,25.430309
ENT138_L1_S8 ,23.267452
ENT139_L1_S5 ,19.868419
ENT141_L1_S9 ,19.992398
ENT161_L1_S15 ,12.199779
ENT184_L1_S15 ,35.861794
ENT217_L1_S14 ,21.986932
ENT247_L1_S31 ,24.700910
ENT256_L1_S25 ,39.136848
ENT83_L1_S22 ,76.376898
ENT84_AKH02 ,81.070026
ENT85_L1_S24 ,37.582125
JDL71_S9 ,78.242023
diochus_sp ,53.961919
lathrobium_brunnipes ,9.932852
othius_punctulatus ,44.410056
paederus_litocharis ,64.459467
philonthus_decorus ,33.147816
quedius_fuliginosus ,59.330148
