Species,TotalMiss
Maratus_sp_JXZ159a ,17.1279722
Sinopoda_sp_ZYL139 ,17.0905691
Allagelena_difficilis_JXZ592a ,40.2564788
Trichonephila_clavipes ,11.3331552
Plexippoides_regius_JXZ423 ,44.4109003
Zelotes_wuchangensis_ZYL173 ,13.5613145
Rhomphaea_sp_JXZ609 ,21.0392733
Argiope_bruennichi ,11.3545285
Chericanthium_insigne_ZYL082 ,4.5845578
Xysticus_kansuensis_ZYL191 ,41.6110072
Stegodyphus_mimosarum ,9.5671921
Attulus_sinensis_JXZ421 ,13.4010152
Cheiracanthium_taegense_ZYL137 ,6.0272509
Marpissa_milleri_JXZ425 ,4.6460059
Ovia_alboannulata_JXZ610 ,1.8113812
Plator_insolens_JXZ602b ,18.6454715
Hahnia_zhejiangensis_ZYL162 ,16.7325675
Attulus_fasciger_JXZ416 ,7.7424526
Tetragnatha_praedonia_JXZ594 ,38.2954849
Ummeliata_feminea_JXZ604 ,23.3849853
Anelosimus_studiosus ,19.3748330
Calommata_signata_JXZ606 ,44.2372429
Pisaura_bicornis_ZYL165 ,27.0050761
Pardosa_pseudoannulata ,5.0868287
Parasteatoda_tepidariorum ,11.9743521
Araneus_ventricosus ,25.4261288
Clubiona_pseudogermanica_YCH205 ,7.8840502
Corythalia_opima_JXZ418 ,10.4194496
Anahita_fauna_ZYL195a ,16.3772375
Matidia_sp_ZYL148 ,5.8455784
Mallinella_zhui_ZYL190 ,15.1910232
Spartaeus_jaegeri_JXZ588 ,2.6956986
Acanthoscurria_geniculata ,32.2628907
Synagelides_agoriformis_JXZ424 ,6.5348651
Trichonephila_clavata_JXZ596 ,45.8829816
Habronattus_ophrys_JXZ426 ,46.1822068
Pardosa_laura ,4.8998130
Thiania_bhamoensis_JXZ591 ,35.6425327
Telamonia_caprina_JXZ569 ,9.0622495
Latrodectus_hesperus ,25.6692493
Argyroneta_aquatica ,8.6374566
Oxyopes_sushilae_ZYL174 ,13.1765963
Thanatus_sp_YHD021 ,3.9941224
Stegodyphus_dumicola ,11.5522308
Myrmarachne_formicaria_JXZ414 ,4.2532728
Pholcus_manueli_JXZ600 ,23.1071333
Dictyna_foliicola_ZYL194 ,27.0611809
Dysdera_silvatica ,27.8012290
Evarcha_albaria_JXZ412 ,3.7750468
Portia_heteroidea_JXZ415 ,3.4891798
Parabathippus_shelfordi_JXZ417 ,51.3572001
Hamadruas_sikkimensis_JXZ616 ,12.6262356
Oxytate_parallela_ZYL156 ,19.8744323
Mendoza_nobilis_JXZ419 ,5.1162169
Loxosceles_reclusa ,24.9158429
Pireneitega_luctuosa_ZYL167 ,13.8551964
Orthobula_crucifera_JXZ601 ,28.2046487
