Species,TotalMiss
PROS_0003G ,83.4270660
VITA_0010G ,18.7765715
VITA_0024G ,18.1921653
VITA_0044G ,18.1258829
VITA_0038G ,18.1773522
NHAN_0002G ,77.3772939
VITA_0035G ,18.0975958
VITA_0007G ,40.1743092
EUPA_0003G ,19.5727131
PROS_0002G ,22.4803496
PTER_0007G ,18.0795187
VITA_0032G ,26.3379497
VITA_0011G ,68.5961362
VITA_0001G ,32.2561612
VITA_0023G ,18.8364935
PTER_0003G ,92.9333963
PTER_0004G ,18.4208060
APH_3056G ,15.8491842
VITA_0015G ,71.6004345
EUPA_0001G ,39.8534423
VITA_0028G ,17.9630225
VITA_0002G ,22.2072696
VITA_0005G ,55.4281238
VITA_0039G ,62.2964663
AUMS_10968G ,15.7723569
ACAN_0001G ,18.3413006
VITA_0034G ,56.9277623
VITA_0004G ,17.2709074
PTER_0006G ,18.7288683
VITA_0018G ,18.1197736
VITA_0020G ,17.2522446
VITA_0036G ,17.8729722
VITA_0042G ,19.2988799
VITA_0026G ,19.8774278
VITA_0040G ,75.6100153
PROS_0004G ,75.8146370
EUPA_0002G ,33.5510106
VITA_0016G ,58.7900289
VITA_0043G ,14.4753316
PTER_0005G ,17.5315176
VITA_0045G ,20.7770938
APH_0645G ,14.8371228
VITA_0029G ,72.9615663
VITA_0017G ,17.4810526
PROS_0001G ,25.4997121
VITA_0021G ,17.4987949
PTER_0009G ,18.0927417
VITA_0009G ,17.6267566
NHAN_0003G ,18.7492049
VITA_0019G ,18.0414399
VITA_0025G ,17.7130409
VITA_0030G ,18.8821881
VITA_0014G ,19.2233916
VITA_0008G ,21.7206968
VITA_0022G ,28.7615241
LASI_0002G ,22.2553913
APH_3004G ,16.0896251
LASI_0001G ,18.7906314
NHAN_0001G ,19.0999491
VITA_0037G ,18.3683324
PTER_0002G ,83.2576777
VITA_0027G ,35.8439452
VITA_0013G ,17.8395799
