Species,TotalMiss
Aplogompha_lafayi_FLAJ145 ,68.885387
Aplogompha_sp_FLAJ101 ,4.585405
Argyrotome_arcuata_FLAJ46 ,56.687234
Argyrotome_alba_FLAJ90 ,10.338246
Argyrotome_cf_arcuata_FLAJ102 ,52.428089
Argyrotome_mira_FLAJ76 ,0.581499
Argyrotome_cf_mira_FLAJ91 ,0.492720
Argyrotome_cf_prospectata_FLAJ95 ,6.505238
Argyrotome_ferruginea_FLAJ136 ,49.540572
Argyrotome_melae_FLAJ61 ,5.009322
Argyrotome_prospectata_FLAJ94 ,2.263849
Argyrotome_tenebrosa_FLAJ141 ,62.045011
Iridopsis_defectaria_FLAJ109 ,18.745561
Lomographa_sp_FLAJ92 ,10.646751
Lomographa_sp_FLAJ93 ,8.926669
Opisthoxia_metargyria_FLAJ77 ,2.982955
Opisthoxia_claudiaria_FLAJ24 ,3.788619
Opisthoxia_salubaea_FLAJ52 ,1.804421
Ophthalmoblysis_ibarrai_FLAJ82 ,8.536044
Ophthalmoblysis_lydius_FLAJ35 ,73.841442
Opisthoxia_vitenaria_FLAJ58 ,0.423917
Opisthoxia_amphiaria_FLAJ18 ,65.680487
Opisthoxia_asopis_FLAJ50 ,2.223899
Opisthoxia_bracteata_FLAJ26 ,17.449396
Opisthoxia_cassandra_FLAJ51 ,1.953125
Opisthoxia_cf_bella_FLAJ99 ,30.595259
Opisthoxia_cf_trimaculata_FLAJ29 ,0.694691
Opisthoxia_contariata_FLAJ131 ,54.350142
Opisthoxia_corinnaria_FLAJ110 ,59.093129
Opisthoxia_danaeata_FLAJ27 ,42.169744
Opisthoxia_dora_FLAJ17 ,54.558771
Opisthoxia_eusiraria_FLAJ97 ,0.881126
Opisthoxia_formosante_FLAJ54 ,1.657937
Opisthoxia_miletia_FLAJ48 ,1.200728
Opisthoxia_nr_uncinata_FLAJ146 ,23.217773
Opisthoxia_saturniaria_FLAJ80 ,43.399325
Opisthoxia_uncinata_FLAJ55 ,2.248313
Opisthoxia_amphiaria_FLAJ19 ,59.421609
Palyas_pallicosta_FLAJ119 ,60.238370
Phrygionis_auriferaria_FLAJ83 ,28.287021
Phrygionis_auriferaria_FLAJ84 ,14.897017
Phrygionis_cf_polita_FLAJ70 ,1.622425
Phrygionis_dominica_FLAJ122 ,1.915394
Phrygionis_paradoxata_FLAJ04 ,21.919389
Phrygionis_paradoxata_FLAJ124 ,49.411843
Phrygionis_platinata_FLAJ02 ,57.368608
Phrygionis_platinata_FLAJ86 ,0.610352
Phrygionis_platinata_platinata_FLAJ107 ,64.442028
Phrygionis_polita_FLAJ07 ,2.670011
Phrygionis_privignaria_FLAJ57 ,1.451527
Phrygionis_privignaria_FLAJ67 ,0.583718
Pityeja_histrionaria_FLAJ88 ,16.772461
Pityeja_nazada_FLAJ87 ,32.113370
Plutodes_costatus_FLAJ150 ,6.527433
Plutodes_costatus_FLAJ151 ,31.114613
Tasta_micaceata_FLAJ148 ,17.899947
Tasta_micaceata_FLAJ149 ,7.004616
Argyrotome_melae_FLAJ59 ,2.638938
Opisthoxia_cf_mononaria_FLAJ62 ,0.277433
Opisthoxia_danaeata_FLAJ37 ,55.950373
Opisthoxia_hybridata_FLAJ79 ,0.832298
Opisthoxia_cf_boliviari_FLAJ22 ,44.096236
Opisthoxia_cf_boliviari_FLAJ98 ,16.592685
Opisthoxia_cf_mononaria_FLAJ100 ,1.491477
Opisthoxia_metargyria_FLAJ133 ,49.889027
Opisthoxia_sp_FLAJ63 ,2.299361
Palyas_micaceraria_FLAJ89 ,1.147461
Palyas_divitaria_FLAJ118 ,73.914684
Phrygionis_cf_polita_FLAJ78 ,0.328480
Opisthoxia_claudiaria_FLAJ115 ,71.843928
Argyrotome_mexicaria_FLAJ96 ,20.618786
Ophthalmoblysis_croesus_FLAJ34 ,80.266779
Opisthoxia_formosante_FLAJ117 ,69.360352
