Species,TotalMiss
Ablautus_rufotibialis_JC5 ,0
Afroestricus_chiastoneurus_PC10 ,21.193772
Agrostomyia_sp_JC2 ,0
Amathomyia_antennata_LC1 ,0
Amphisbetetus_sp_FC12 ,56.314879
Apiocera_parkeri_transcriptome ,0.259516
Apiocera_sp_CC6 ,11.851211
Apiocera_sp_GC6 ,0.259516
Aplestobroma_sp_BC1 ,0
Apothechyla_sp_F9 ,21.972318
Atomosia_sp_EC4 ,0
Austrosaropogon_sp_FC5 ,9.775087
Backomyia_sp_KC10 ,0
Bathypogon_sp_DC7 ,34.342561
Bohartia_martini_EC2 ,54.411765
Bombylis_major_transcriptome ,0.432526
Broticosia_sp_FC8 ,20.242215
Callinicus_sp_CC3 ,7.093426
Ceraturgus_sp_BC6 ,37.543253
Choerades_sp_GC11 ,0
Chrysopogon_sp_BC2 ,5.536332
Chylophaga_sp_JC9 ,0
Chylophaga_sp_KC5 ,0
Comantella_sp_KC8 ,25.865052
Cophura_sp_EC10 ,22.664360
Cyrtopogon_sp_F3 ,30.276817
Daptolestes_limbipennis_EC11 ,0
Daptolestes_sergius_IC6 ,56.314879
Dasypogon_diadema_GC8 ,0
Dicolonus_sparsipilosus_EC12 ,0
Dioctria_formicaphaga_EC7 ,0
Dioctria_hyalipennis_FC2 ,20.674740
Diogmites_sp_IC8 ,0
Eccritosia_zamon_JC3 ,0
Echthodopa_formosa_EC5 ,0
Eucyrtopogon_sp_JC12 ,0
Eudioctria_media_transcriptome ,100
Eudioctria_nitida_AK1 ,10.380623
Hadrokolos_sp_LC12 ,0
Holcocephala_sp_DC3 ,15.311419
Hullia_commoni_EC9 ,56.314879
Ivettea_sp_KC3 ,100
Laloides_sp_KC6 ,0
Lampria_rubriventris_JC4 ,56.314879
Laphria_sadales_BK1 ,49.307958
Laphria_sp_PC12 ,0
Laphriinae_sp_LC11 ,9.515571
Laphystia_limatula_transcriptome ,100
Laphystia_sp_JC11 ,0
Lasiopogon_sp_CC4 ,0
Leptogaster_sp_BC5 ,0
Lestomyia_sp_KC1 ,0
Lycostommyia_albifacies_PC1 ,0
Maira_sp_HC4 ,0
Mallophora_fautrix_IC12 ,0
Metadioctria_rubida_FC6 ,100
Microstylum_galactodes_HC3 ,11.418685
Mydas_clavatus_transcriptome ,15.743945
Mydidae_sp_AC6 ,43.944637
Myelaphus_melas_AC4 ,37.975779
Nannodioctria_albicornis_DC1 ,5.709343
Neoaratus_hercules_AC1 ,0
Neoscleropogon_sp_DC6 ,6.920415
Nevadasilus_auriannulatus_CC1 ,0
Nusa_sp_MC10 ,0
Obelophorus_landbecki_GC5 ,10.553633
Omninablautus_arenosus_IC4 ,0
Orthogonis_ornatipennis_AC5 ,0
Ospriocerus_sp_IC1 ,0
Paradioctria_resplendens_F10 ,2.422145
Pegesimallus_sp_LC2 ,0
Phellus_sp_AC3 ,56.314879
Plesiomma_sp_MC8 ,0
Proctacanthella_leucopogon_LC4 ,0
Prolepsis_tristis_MC5 ,0
Promachus_sp_BC4 ,43.858131
Rhipidocephala_sp_J6 ,0
Rhopalogaster_sp_LC8 ,0
Scleropogon_duncani_transcriptome ,43.685121
Scleropogon_sp_GC2 ,56.314879
Senobasis_sp_KC11 ,43.685121
Senobasis_sp_NC8 ,0
Sintoria_pappi_LC5 ,0
Sporadothrix_gracilis_PC4 ,100
Stizolestes_sp_PC2 ,0
Taracticus_octopunctatus_FC1 ,66.782007
Thereutria_sp_DC5 ,0
Thereutria_sp_LC9 ,0
Tipulogaster_glabrata_EC3 ,56.314879
Tolmerus_atricapillus_transcriptome ,56.314879
Wilcoxia_sp_MC1 ,0
Willistonina_bilineata_DC8 ,0
Ammophilomima_sp_IC10 ,0
Asaropogina_sp_GC3 ,100
Asilinae_sp_LC10 ,0
Asilinae_sp_MC6 ,0
Asilinae_sp_NC10 ,100
Asilinae_sp_OC5 ,0
Blepharepium_sp_GC12 ,0
Bromotheres_sp_NC7 ,56.314879
Cerotainia_sp_IC5 ,0
Cerotainiops_abdominalis_IC9 ,43.685121
Chrysotriclis_sp_IC2 ,56.314879
Chylophaga_sp_MC11 ,0
Codula_sp_LC7 ,0
Cophinopoda_pulchripes_NC6 ,77.162630
Deromyia_nigriventris_PC11 ,0
Diochlistus_sp_MC4 ,56.314879
Efferia_sp_IC3 ,0
Eumecosoma_sp_PC7 ,0
Heteropogon_sp_IC11 ,0.259516
Hodophylax_aridus_HC5 ,0
Holopogon_sp_FC7 ,14.532872
Hoplistomerus_sp_KC12 ,0
Hybozelodes_sp_KC9 ,0
Laphriinae_sp_MC2 ,0
Lasiocnemus_sp_KC7 ,0
Lochyrus_crassus_GC1 ,0
Machimus_sp_DC4 ,0
