Species,TotalMiss
AKH03_L2_S2 ,94.474921
AKH04_L1_S3 ,80.816147
AKH05_L2_S21 ,82.179478
AKH06_L1_S22 ,63.906442
AKH58_L1_S59 ,24.529547
AM0001_L1_S1 ,12.091753
AM0004_L1_S41 ,8.708886
AM0005_L1_S11 ,13.635627
AM0009_L1_S9 ,37.735805
AM0010_L1_S3 ,37.800616
AM0011_L1_S31 ,91.433465
AM0016_L1_S41 ,17.864500
AM0017_L1_S1 ,9.234312
AM0018_L1_S1 ,8.050367
AM0020_L1_S12 ,4.948730
AM0024_Cl_S1 ,11.408930
AM0028_L1_S23 ,11.231859
AM0029_L1_S33 ,8.184617
AM0040_L1_S11 ,53.097007
AM0049_L1_S2 ,5.968336
AM0051_L1_S11 ,14.317293
AM0054_L1_S1 ,11.632294
AM0055_L1_S15 ,41.005254
AM0062_L1_S22 ,9.581511
AM0067_L1_S4 ,6.131519
AM0071_L1_S3 ,8.352429
AM0072_A_S4 ,36.371317
AM0073_L1_S24 ,10.263176
AM0084_L1_S13 ,77.810569
AM0088_L1_S22_L1_S4 ,68.648011
AM0091_L1_S16 ,82.745411
AM0100_L1_S7 ,6.862949
AM0101_L1_S8 ,55.467213
AM0108_L1_S5 ,82.291739
AM0121_L1_S28 ,67.303197
AM0128_L1_S16 ,9.287549
AM0130_L1_S17 ,5.557484
AM0136_L1_S5 ,8.157998
AM0137_L1_S9 ,7.458973
AM0140_L1_S28 ,8.866282
AM0141_L1_S29 ,8.653334
AM0142_L1_S37 ,11.442492
AM0144_L1_S18 ,10.191422
AM0145_L1_S38 ,16.123880
AM0147_L1_S5 ,84.288128
AM0150_L1_S23 ,14.876282
AM0164_L2_S40 ,85.818114
AM0165_L1_S6 ,88.598014
AM0167_L1_S10 ,18.104067
AM0168_L1_S19 ,11.171678
AM0170_L1_S30 ,8.140638
AM0173_L1_S14_L1_S9 ,63.789552
AM0178_L1_S48 ,22.850265
AM0182_L1_S7 ,31.891304
AM0193a_L1_S8 ,13.762933
AM0194_L1_S20 ,85.391061
AM0195_L1_S40 ,78.546629
AM0196_L1_S40 ,14.680693
AM0196a_L1_S6 ,66.828692
AM0198_L1_S27_L1_S11 ,62.996783
AM0201_S3 ,11.501516
AM0202_S29 ,14.639030
AM0203_S30 ,13.147235
AM0205_S11 ,77.678633
AM0206_S2 ,3.737009
AM0207_S8 ,18.729023
AM0208_S9 ,9.929866
AM0209_S3 ,11.437863
AM0210_S10 ,17.805476
AM192a_L2_S43 ,90.246048
AM194a_L2_S9 ,12.797722
AM204_L2_S20 ,21.436011
ENT120_AKH30 ,60.928639
ENT121_L1_S14 ,36.664121
ENT128_L1_S2 ,67.737194
ENT129_L1_S3 ,17.451334
ENT130_L1_S4 ,30.897160
ENT131_L1_S5 ,24.766799
ENT132_L1_S6 ,34.170081
ENT133_L1_S4 ,16.356503
ENT134_L1_S1 ,18.332060
ENT135_L1_S19 ,24.537648
ENT138_L1_S8 ,18.597088
ENT139_L1_S5 ,16.959470
ENT141_L1_S9 ,17.902692
ENT161_L1_S15 ,10.961044
ENT184_L1_S15 ,29.940050
ENT217_L1_S14 ,17.936254
ENT247_L1_S31 ,21.762378
ENT256_L1_S25 ,37.653635
ENT83_L1_S22 ,74.740180
ENT84_AKH02 ,80.053469
ENT85_L1_S24 ,34.749902
JDL71_S9 ,77.738814
diochus_sp ,52.224383
lathrobium_brunnipes ,10.588385
othius_punctulatus ,44.377705
paederus_litocharis ,64.092771
philonthus_decorus ,32.081105
quedius_fuliginosus ,54.960304
