Species,TotalMiss
Maratus_sp_JXZ159a ,35.4263289
Sinopoda_sp_ZYL139 ,11.0595790
Allagelena_difficilis_JXZ592a ,59.5790225
Trichonephila_clavipes ,13.9493400
Plexippoides_regius_JXZ423 ,33.2857653
Zelotes_wuchangensis_ZYL173 ,10.7384945
Rhomphaea_sp_JXZ609 ,38.7798787
Argiope_bruennichi ,13.5925794
Chericanthium_insigne_ZYL082 ,5.5654656
Xysticus_kansuensis_ZYL191 ,55.9757403
Stegodyphus_mimosarum ,10.9168748
Attulus_sinensis_JXZ421 ,18.3731716
Cheiracanthium_taegense_ZYL137 ,5.1016768
Marpissa_milleri_JXZ425 ,5.3514092
Ovia_alboannulata_JXZ610 ,1.4627185
Plator_insolens_JXZ602b ,0.4637888
Hahnia_zhejiangensis_ZYL162 ,6.9925080
Attulus_fasciger_JXZ416 ,10.8455227
Tetragnatha_praedonia_JXZ594 ,14.4488049
Ummeliata_feminea_JXZ604 ,17.9093828
Anelosimus_studiosus ,20.4423832
Calommata_signata_JXZ606 ,50.5886550
Pisaura_bicornis_ZYL165 ,37.0674278
Pardosa_pseudoannulata ,2.6400285
Parasteatoda_tepidariorum ,17.5169461
Araneus_ventricosus ,12.0941848
Clubiona_pseudogermanica_YCH205 ,1.5697467
Corythalia_opima_JXZ418 ,4.9232965
Anahita_fauna_ZYL195a ,15.0909740
Matidia_sp_ZYL148 ,0.8919015
Mallinella_zhui_ZYL190 ,49.0545844
Spartaeus_jaegeri_JXZ588 ,4.8162683
Acanthoscurria_geniculata ,23.7245808
Synagelides_agoriformis_JXZ424 ,2.5686764
Trichonephila_clavata_JXZ596 ,64.2525865
Habronattus_ophrys_JXZ426 ,50.3389226
Pardosa_laura ,2.7470567
Thiania_bhamoensis_JXZ591 ,85.4084909
Telamonia_caprina_JXZ569 ,6.2076347
Latrodectus_hesperus ,15.6617909
Argyroneta_aquatica ,7.4562968
Oxyopes_sushilae_ZYL174 ,1.0702818
Thanatus_sp_YHD021 ,5.2800571
Stegodyphus_dumicola ,10.3103817
Myrmarachne_formicaria_JXZ414 ,1.3556903
Pholcus_manueli_JXZ600 ,34.2133428
Dictyna_foliicola_ZYL194 ,11.0952551
Dysdera_silvatica ,31.3235819
Evarcha_albaria_JXZ412 ,5.1016768
Portia_heteroidea_JXZ415 ,4.6735640
Parabathippus_shelfordi_JXZ417 ,41.7409918
Hamadruas_sikkimensis_JXZ616 ,7.1352123
Oxytate_parallela_ZYL156 ,7.8130574
Mendoza_nobilis_JXZ419 ,5.4941134
Loxosceles_reclusa ,26.6143418
Pireneitega_luctuosa_ZYL167 ,7.9200856
Orthobula_crucifera_JXZ601 ,37.7095969
