Species,TotalMiss
AKH03_L2_S2 ,95.143572
AKH04_L1_S3 ,87.141837
AKH05_L2_S21 ,86.844308
AKH06_L1_S22 ,75.229281
AKH58_L1_S59 ,38.964476
AM0001_L1_S1 ,25.307936
AM0004_L1_S41 ,19.978266
AM0005_L1_S11 ,25.888972
AM0009_L1_S9 ,52.500515
AM0010_L1_S3 ,53.598612
AM0011_L1_S31 ,91.741487
AM0016_L1_S41 ,31.537204
AM0017_L1_S1 ,21.715240
AM0018_L1_S1 ,21.136395
AM0020_L1_S12 ,18.839856
AM0024_Cl_S1 ,26.015608
AM0028_L1_S23 ,23.634499
AM0029_L1_S33 ,19.951975
AM0040_L1_S11 ,65.002870
AM0049_L1_S2 ,20.574200
AM0051_L1_S11 ,30.627528
AM0054_L1_S1 ,22.620973
AM0055_L1_S15 ,54.849198
AM0062_L1_S22 ,24.644959
AM0067_L1_S4 ,15.050413
AM0071_L1_S3 ,17.497250
AM0072_A_S4 ,52.111843
AM0073_L1_S24 ,22.587232
AM0084_L1_S13 ,80.825369
AM0088_L1_S22_L1_S4 ,76.522372
AM0091_L1_S16 ,87.709289
AM0100_L1_S7 ,20.219707
AM0101_L1_S8 ,62.849619
AM0108_L1_S5 ,85.549465
AM0121_L1_S28 ,72.527858
AM0128_L1_S16 ,22.568828
AM0130_L1_S17 ,16.929360
AM0136_L1_S5 ,25.735168
AM0137_L1_S9 ,16.178307
AM0140_L1_S28 ,23.603826
AM0141_L1_S29 ,25.398641
AM0142_L1_S37 ,30.886058
AM0144_L1_S18 ,23.974094
AM0145_L1_S38 ,29.950090
AM0147_L1_S5 ,87.065154
AM0150_L1_S23 ,24.650655
AM0164_L2_S40 ,87.286000
AM0165_L1_S6 ,91.449654
AM0167_L1_S10 ,32.481059
AM0168_L1_S19 ,20.963311
AM0170_L1_S30 ,23.438630
AM0173_L1_S14_L1_S9 ,66.742911
AM0178_L1_S48 ,30.417636
AM0182_L1_S7 ,46.096848
AM0193a_L1_S8 ,30.790972
AM0194_L1_S20 ,87.988853
AM0195_L1_S40 ,83.564915
AM0196_L1_S40 ,32.190541
AM0196a_L1_S6 ,76.446565
AM0198_L1_S27_L1_S11 ,69.625306
AM0201_S3 ,27.522096
AM0202_S29 ,25.934105
AM0203_S30 ,23.317690
AM0205_S11 ,79.658477
AM0206_S2 ,13.865555
AM0207_S8 ,31.532384
AM0208_S9 ,21.519370
AM0209_S3 ,23.068362
AM0210_S10 ,27.601407
AM192a_L2_S43 ,91.578482
AM194a_L2_S9 ,29.314719
AM204_L2_S20 ,34.945862
ENT120_AKH30 ,74.455881
ENT121_L1_S14 ,48.066499
ENT128_L1_S2 ,75.750286
ENT129_L1_S3 ,36.615793
ENT130_L1_S4 ,41.629530
ENT131_L1_S5 ,44.121501
ENT132_L1_S6 ,51.143011
ENT133_L1_S4 ,34.771025
ENT134_L1_S1 ,31.220833
ENT135_L1_S19 ,36.546121
ENT138_L1_S8 ,34.382353
ENT139_L1_S5 ,35.043578
ENT141_L1_S9 ,33.474868
ENT161_L1_S15 ,23.892153
ENT184_L1_S15 ,47.317637
ENT217_L1_S14 ,30.832599
ENT247_L1_S31 ,36.115383
ENT256_L1_S25 ,51.040914
ENT83_L1_S22 ,80.847279
ENT84_AKH02 ,84.294497
ENT85_L1_S24 ,46.081512
JDL71_S9 ,81.001959
diochus_sp ,62.302323
lathrobium_brunnipes ,19.111094
othius_punctulatus ,50.827516
paederus_litocharis ,69.879017
philonthus_decorus ,43.162747
quedius_fuliginosus ,64.395543
