Species,TotalMiss
Aplogompha_lafayi_FLAJ145 ,77.897758
Aplogompha_sp_FLAJ101 ,32.951261
Argyrotome_arcuata_FLAJ46 ,72.832539
Argyrotome_alba_FLAJ90 ,23.494215
Argyrotome_cf_arcuata_FLAJ102 ,63.625434
Argyrotome_mira_FLAJ76 ,19.911628
Argyrotome_cf_mira_FLAJ91 ,24.608072
Argyrotome_cf_prospectata_FLAJ95 ,16.987927
Argyrotome_ferruginea_FLAJ136 ,53.042814
Argyrotome_melae_FLAJ61 ,27.747403
Argyrotome_prospectata_FLAJ94 ,12.815914
Argyrotome_tenebrosa_FLAJ141 ,75.587474
Iridopsis_defectaria_FLAJ109 ,31.360674
Lomographa_sp_FLAJ92 ,24.432890
Lomographa_sp_FLAJ93 ,31.502661
Opisthoxia_metargyria_FLAJ77 ,24.776838
Opisthoxia_claudiaria_FLAJ24 ,18.398032
Opisthoxia_salubaea_FLAJ52 ,22.168911
Ophthalmoblysis_ibarrai_FLAJ82 ,33.006215
Ophthalmoblysis_lydius_FLAJ35 ,79.818625
Opisthoxia_vitenaria_FLAJ58 ,11.583223
Opisthoxia_amphiaria_FLAJ18 ,71.041943
Opisthoxia_asopis_FLAJ50 ,15.014896
Opisthoxia_bracteata_FLAJ26 ,29.373975
Opisthoxia_cassandra_FLAJ51 ,21.630254
Opisthoxia_cf_bella_FLAJ99 ,48.771493
Opisthoxia_cf_trimaculata_FLAJ29 ,15.797916
Opisthoxia_contariata_FLAJ131 ,58.793977
Opisthoxia_corinnaria_FLAJ110 ,62.394974
Opisthoxia_danaeata_FLAJ27 ,65.418819
Opisthoxia_dora_FLAJ17 ,72.162216
Opisthoxia_eusiraria_FLAJ97 ,18.243492
Opisthoxia_formosante_FLAJ54 ,17.389340
Opisthoxia_miletia_FLAJ48 ,7.778869
Opisthoxia_nr_uncinata_FLAJ146 ,35.115654
Opisthoxia_saturniaria_FLAJ80 ,56.920532
Opisthoxia_uncinata_FLAJ55 ,10.690575
Opisthoxia_amphiaria_FLAJ19 ,61.249596
Palyas_pallicosta_FLAJ119 ,78.221343
Phrygionis_auriferaria_FLAJ83 ,45.383894
Phrygionis_auriferaria_FLAJ84 ,35.641200
Phrygionis_cf_polita_FLAJ70 ,34.601544
Phrygionis_dominica_FLAJ122 ,24.665815
Phrygionis_paradoxata_FLAJ04 ,32.553754
Phrygionis_paradoxata_FLAJ124 ,53.140447
Phrygionis_platinata_FLAJ02 ,66.023867
Phrygionis_platinata_FLAJ86 ,11.281675
Phrygionis_platinata_platinata_FLAJ107 ,76.510807
Phrygionis_polita_FLAJ07 ,11.798574
Phrygionis_privignaria_FLAJ57 ,25.509925
Phrygionis_privignaria_FLAJ67 ,28.555249
Pityeja_histrionaria_FLAJ88 ,28.630288
Pityeja_nazada_FLAJ87 ,34.152431
Plutodes_costatus_FLAJ150 ,17.276922
Plutodes_costatus_FLAJ151 ,29.840383
Tasta_micaceata_FLAJ148 ,55.432042
Tasta_micaceata_FLAJ149 ,16.832271
Argyrotome_melae_FLAJ59 ,36.132157
Opisthoxia_cf_mononaria_FLAJ62 ,25.661954
Opisthoxia_danaeata_FLAJ37 ,64.452249
Opisthoxia_hybridata_FLAJ79 ,22.488312
Opisthoxia_cf_boliviari_FLAJ22 ,69.216757
Opisthoxia_cf_boliviari_FLAJ98 ,33.723681
Opisthoxia_cf_mononaria_FLAJ100 ,30.047924
Opisthoxia_metargyria_FLAJ133 ,47.297229
Opisthoxia_sp_FLAJ63 ,18.084210
Palyas_micaceraria_FLAJ89 ,27.189498
Palyas_divitaria_FLAJ118 ,79.225014
Phrygionis_cf_polita_FLAJ78 ,24.018366
Opisthoxia_claudiaria_FLAJ115 ,82.311902
Argyrotome_mexicaria_FLAJ96 ,32.439663
Ophthalmoblysis_croesus_FLAJ34 ,86.486426
Opisthoxia_formosante_FLAJ117 ,80.428973
