Species,TotalMiss
Ablautus_rufotibialis_JC5 ,17.057397
Afroestricus_chiastoneurus_PC10 ,16.855295
Agrostomyia_sp_JC2 ,6.345998
Amathomyia_antennata_LC1 ,0.444624
Amphisbetetus_sp_FC12 ,35.367825
Apiocera_parkeri_transcriptome ,64.268391
Apiocera_sp_CC6 ,33.811641
Apiocera_sp_GC6 ,14.975748
Aplestobroma_sp_BC1 ,9.923201
Apothechyla_sp_F9 ,30.800323
Atomosia_sp_EC4 ,19.826192
Austrosaropogon_sp_FC5 ,27.000808
Backomyia_sp_KC10 ,16.289410
Bathypogon_sp_DC7 ,22.837510
Bohartia_martini_EC2 ,33.468068
Bombylis_major_transcriptome ,56.164107
Broticosia_sp_FC8 ,23.039612
Callinicus_sp_CC3 ,17.643492
Ceraturgus_sp_BC6 ,43.411479
Choerades_sp_GC11 ,23.059822
Chrysopogon_sp_BC2 ,17.340340
Chylophaga_sp_JC9 ,6.527890
Chylophaga_sp_KC5 ,20.230396
Comantella_sp_KC8 ,19.240097
Cophura_sp_EC10 ,17.239289
Cyrtopogon_sp_F3 ,34.114794
Daptolestes_limbipennis_EC11 ,7.922393
Daptolestes_sergius_IC6 ,28.698464
Dasypogon_diadema_GC8 ,14.308812
Dicolonus_sparsipilosus_EC12 ,14.490703
Dioctria_formicaphaga_EC7 ,17.683913
Dioctria_hyalipennis_FC2 ,40.804365
Diogmites_sp_IC8 ,6.891673
Eccritosia_zamon_JC3 ,13.075990
Echthodopa_formosa_EC5 ,5.941795
Eucyrtopogon_sp_JC12 ,3.718674
Eudioctria_media_transcriptome ,66.067098
Eudioctria_nitida_AK1 ,14.611964
Hadrokolos_sp_LC12 ,10.792239
Holcocephala_sp_DC3 ,30.679062
Hullia_commoni_EC9 ,42.400970
Ivettea_sp_KC3 ,77.041229
Laloides_sp_KC6 ,18.350849
Lampria_rubriventris_JC4 ,53.172999
Laphria_sadales_BK1 ,33.508488
Laphria_sp_PC12 ,11.560226
Laphriinae_sp_LC11 ,16.046888
Laphystia_limatula_transcriptome ,100
Laphystia_sp_JC11 ,2.970897
Lasiopogon_sp_CC4 ,0.121261
Leptogaster_sp_BC5 ,0.060631
Lestomyia_sp_KC1 ,26.940178
Lycostommyia_albifacies_PC1 ,1.111560
Maira_sp_HC4 ,19.846403
Mallophora_fautrix_IC12 ,0.323363
Metadioctria_rubida_FC6 ,67.441390
Microstylum_galactodes_HC3 ,36.903800
Mydas_clavatus_transcriptome ,63.480194
Mydidae_sp_AC6 ,24.757478
Myelaphus_melas_AC4 ,40.844786
Nannodioctria_albicornis_DC1 ,24.514956
Neoaratus_hercules_AC1 ,38.055780
Neoscleropogon_sp_DC6 ,26.596605
Nevadasilus_auriannulatus_CC1 ,23.140663
Nusa_sp_MC10 ,17.542441
Obelophorus_landbecki_GC5 ,15.299111
Omninablautus_arenosus_IC4 ,5.780113
Orthogonis_ornatipennis_AC5 ,8.367017
Ospriocerus_sp_IC1 ,17.926435
Paradioctria_resplendens_F10 ,18.593371
Pegesimallus_sp_LC2 ,28.415521
Phellus_sp_AC3 ,24.616006
Plesiomma_sp_MC8 ,4.365400
Proctacanthella_leucopogon_LC4 ,13.096200
Prolepsis_tristis_MC5 ,12.752627
Promachus_sp_BC4 ,15.238480
Rhipidocephala_sp_J6 ,42.461601
Rhopalogaster_sp_LC8 ,21.018593
Scleropogon_duncani_transcriptome ,57.720291
Scleropogon_sp_GC2 ,21.948262
Senobasis_sp_KC11 ,53.011318
Senobasis_sp_NC8 ,3.213420
Sintoria_pappi_LC5 ,0.040420
Sporadothrix_gracilis_PC4 ,40.460792
Stizolestes_sp_PC2 ,7.639450
Taracticus_octopunctatus_FC1 ,49.413905
Thereutria_sp_DC5 ,16.026677
Thereutria_sp_LC9 ,21.645109
Tipulogaster_glabrata_EC3 ,13.217462
Tolmerus_atricapillus_transcriptome ,63.500404
Wilcoxia_sp_MC1 ,25.869038
Willistonina_bilineata_DC8 ,21.827001
Ammophilomima_sp_IC10 ,34.013743
Asaropogina_sp_GC3 ,80.052546
Asilinae_sp_LC10 ,21.443007
Asilinae_sp_MC6 ,27.000808
Asilinae_sp_NC10 ,35.670978
Asilinae_sp_OC5 ,0.020210
Blepharepium_sp_GC12 ,8.993533
Bromotheres_sp_NC7 ,39.510914
Cerotainia_sp_IC5 ,13.783347
Cerotainiops_abdominalis_IC9 ,21.180275
Chrysotriclis_sp_IC2 ,18.371059
Chylophaga_sp_MC11 ,31.689572
Codula_sp_LC7 ,1.697656
Cophinopoda_pulchripes_NC6 ,47.069523
Deromyia_nigriventris_PC11 ,33.104285
Diochlistus_sp_MC4 ,13.884398
Efferia_sp_IC3 ,3.597413
Eumecosoma_sp_PC7 ,4.385610
Heteropogon_sp_IC11 ,11.681487
Hodophylax_aridus_HC5 ,31.366209
Holopogon_sp_FC7 ,30.295069
Hoplistomerus_sp_KC12 ,12.631366
Hybozelodes_sp_KC9 ,0.889248
Laphriinae_sp_MC2 ,9.215845
Lasiocnemus_sp_KC7 ,19.603880
Lochyrus_crassus_GC1 ,0.262732
Machimus_sp_DC4 ,14.227971
Martinomyia_sp_JC8 ,14.329022
Molobratia_teutonus_GC10 ,33.831851
Mydas_sp_JC7 ,0.767987
Neoitamus_sp_MC12 ,30.476960
Nicocles_utahensis_HC1 ,1.717866
Parastenopogon_sp_CC5 ,10.569927
Phyllomydas_sp_LC6 ,5.416330
Pilica_erythrogaster_NC9 ,3.516572
Pritchardia_tertialis_MC3 ,39.591754
Proctacanthus_coquilletti_genome ,2.809216
Questopogon_sp_FC11 ,16.370251
Saropoginella_sp_EC8 ,21.483428
Saropogon_luteus_CC2 ,21.645109
Stenopogon_sp_AC2 ,16.006467
Stichopogon_trifasciatus_K2 ,21.786580
Theromyia_sp_LC3 ,3.900566
Tillobroma_sp_HC2 ,23.645918
Townsendia_sp_DC2 ,2.324171
Triorla_interrupta_GC4 ,1.212611
Wyliea_mydas_MC9 ,13.116411
Adelodus_sp_DC9 ,14.308812
Alcimus_sp_KC4 ,1.091350
Anypodetus_fascipennis_PC9 ,52.021019
Brachyrhopala_sp_DC12 ,36.762328
Cabasa_sp_EC6 ,16.754244
Coleomyia_sp_EC1 ,46.119644
Leptarthrus_brevirostris_MC7 ,4.284559
Neosaropogon_sp_DC10 ,33.670170
Ommatius_floridensis_DC11 ,4.042037
Philonicus_sp_JC10 ,23.544867
Psilonyx_annulatus_PC6 ,32.518189
Rhabdogaster_sp_IC7 ,16.269200
Saropogina_sp_FC4 ,14.915117
Smeryngolaphria_numitor_OC4 ,17.097817
Atoniomyia_sp_GC7 ,59.680679
Damalis_sp_HC6 ,8.185125
Nannocyrtopogon_atripes_NC1 ,20.796281
Andrenosoma_sp_NC12 ,15.521423
Laxenecera_albicincta_GC9 ,11.257074
Dasycyrton_gibbosus_PC5 ,80.962005
Eutolmus_rufibarbis_transcriptome ,91.713824
