Species,TotalMiss
AKH03_L2_S2 ,94.779914
AKH04_L1_S3 ,85.368044
AKH05_L2_S21 ,86.174070
AKH06_L1_S22 ,73.073339
AKH58_L1_S59 ,33.389463
AM0001_L1_S1 ,21.616206
AM0004_L1_S41 ,17.968320
AM0005_L1_S11 ,19.521436
AM0009_L1_S9 ,49.048597
AM0010_L1_S3 ,47.861449
AM0011_L1_S31 ,91.370020
AM0016_L1_S41 ,27.972362
AM0017_L1_S1 ,18.870890
AM0018_L1_S1 ,16.501083
AM0020_L1_S12 ,13.470627
AM0024_Cl_S1 ,19.986753
AM0028_L1_S23 ,20.296029
AM0029_L1_S33 ,13.753522
AM0040_L1_S11 ,62.038191
AM0049_L1_S2 ,14.385545
AM0051_L1_S11 ,27.554755
AM0054_L1_S1 ,18.350565
AM0055_L1_S15 ,51.096218
AM0062_L1_S22 ,17.590566
AM0067_L1_S4 ,11.027290
AM0071_L1_S3 ,14.125102
AM0072_A_S4 ,47.683517
AM0073_L1_S24 ,17.641644
AM0084_L1_S13 ,79.566452
AM0088_L1_S22_L1_S4 ,75.315170
AM0091_L1_S16 ,86.931263
AM0100_L1_S7 ,15.571010
AM0101_L1_S8 ,60.590599
AM0108_L1_S5 ,85.128930
AM0121_L1_S28 ,70.555911
AM0128_L1_S16 ,16.287789
AM0130_L1_S17 ,11.661559
AM0136_L1_S5 ,20.574434
AM0137_L1_S9 ,12.107792
AM0140_L1_S28 ,18.760875
AM0141_L1_S29 ,21.614522
AM0142_L1_S37 ,25.624446
AM0144_L1_S18 ,19.006724
AM0145_L1_S38 ,25.282053
AM0147_L1_S5 ,86.119063
AM0150_L1_S23 ,21.778421
AM0164_L2_S40 ,87.222016
AM0165_L1_S6 ,91.213979
AM0167_L1_S10 ,28.634134
AM0168_L1_S19 ,13.799549
AM0170_L1_S30 ,17.330123
AM0173_L1_S14_L1_S9 ,65.915648
AM0178_L1_S48 ,27.233130
AM0182_L1_S7 ,43.351968
AM0193a_L1_S8 ,26.822820
AM0194_L1_S20 ,87.365709
AM0195_L1_S40 ,83.157647
AM0196_L1_S40 ,27.063618
AM0196a_L1_S6 ,73.530799
AM0198_L1_S27_L1_S11 ,68.034554
AM0201_S3 ,20.924685
AM0202_S29 ,20.898865
AM0203_S30 ,19.667935
AM0205_S11 ,79.144355
AM0206_S2 ,9.727321
AM0207_S8 ,27.756823
AM0208_S9 ,18.978659
AM0209_S3 ,17.829679
AM0210_S10 ,22.848258
AM192a_L2_S43 ,91.257199
AM194a_L2_S9 ,23.960193
AM204_L2_S20 ,30.487545
ENT120_AKH30 ,71.567373
ENT121_L1_S14 ,45.176192
ENT128_L1_S2 ,74.176293
ENT129_L1_S3 ,32.435254
ENT130_L1_S4 ,38.133006
ENT131_L1_S5 ,38.919386
ENT132_L1_S6 ,46.631642
ENT133_L1_S4 ,30.864738
ENT134_L1_S1 ,27.429024
ENT135_L1_S19 ,33.053806
ENT138_L1_S8 ,29.191504
ENT139_L1_S5 ,28.157590
ENT141_L1_S9 ,29.116851
ENT161_L1_S15 ,18.236060
ENT184_L1_S15 ,43.474332
ENT217_L1_S14 ,25.833810
ENT247_L1_S31 ,31.445122
ENT256_L1_S25 ,46.514891
ENT83_L1_S22 ,79.432302
ENT84_AKH02 ,83.482078
ENT85_L1_S24 ,43.120152
JDL71_S9 ,80.129436
diochus_sp ,58.027144
lathrobium_brunnipes ,13.183242
othius_punctulatus ,48.734831
paederus_litocharis ,68.905129
philonthus_decorus ,37.835517
quedius_fuliginosus ,63.444807
