Species,TotalMiss
PROS_0003G ,83.4148098
VITA_0010G ,18.7730370
VITA_0024G ,18.1316661
VITA_0044G ,18.0653347
VITA_0038G ,18.1168421
NHAN_0002G ,77.3605638
VITA_0035G ,18.0370266
VITA_0007G ,40.1649072
EUPA_0003G ,19.5790637
PROS_0002G ,22.4876780
PTER_0007G ,18.0854352
VITA_0032G ,26.2834745
VITA_0011G ,68.5946039
VITA_0001G ,32.2060628
VITA_0023G ,18.7764708
PTER_0003G ,92.9281703
PTER_0004G ,18.4218659
APH_3056G ,15.8415585
VITA_0015G ,71.5794322
EUPA_0001G ,39.8634847
VITA_0028G ,17.9023538
VITA_0002G ,22.1497397
VITA_0005G ,55.4356138
VITA_0039G ,62.2965565
AUMS_10968G ,15.7824297
ACAN_0001G ,18.3375279
VITA_0034G ,56.9264785
VITA_0004G ,17.2732107
PTER_0006G ,18.7280623
VITA_0018G ,18.1258035
VITA_0020G ,17.2580517
VITA_0036G ,17.8122370
VITA_0042G ,19.2391992
VITA_0026G ,19.8181750
VITA_0040G ,75.5919783
PROS_0004G ,75.7967513
EUPA_0002G ,33.5557221
VITA_0016G ,58.7595529
VITA_0043G ,14.4698724
PTER_0005G ,17.5311661
VITA_0045G ,20.7185062
APH_0645G ,14.8409764
VITA_0029G ,72.9415706
VITA_0017G ,17.4870289
PROS_0001G ,25.5107809
VITA_0021G ,17.4972467
PTER_0009G ,18.0321690
VITA_0009G ,17.5658393
NHAN_0003G ,18.6891177
VITA_0019G ,18.0474119
VITA_0025G ,17.7119024
VITA_0030G ,18.8221992
VITA_0014G ,19.2210250
VITA_0008G ,21.7296410
VITA_0022G ,28.7088413
LASI_0002G ,22.2613808
APH_3004G ,16.0781571
LASI_0001G ,18.7987487
NHAN_0001G ,19.0401213
VITA_0037G ,18.3672598
PTER_0002G ,83.2452963
VITA_0027G ,35.7965000
VITA_0013G ,17.7788200
