Species,TotalMiss
Chrysolampus_sp_ANIC00035_189 ,51.1954685
Euryischomyia_sp_ANIC00102_189 ,51.4531086
Aclista_sp_USNMENT01322344 ,62.7792243
Acraspis_villosa_USNMENT01322264 ,82.3653556
Adelius_sp_nr_fasciipennis_USNMENT01322246 ,35.6493536
Ademon_sp1_USNMENT01322504 ,14.0971175
Agathis_sp1_USNMENT01322249 ,56.2797497
Agapostemon_tyleri_BND222 ,51.9729569
Alabagrus_sp3_USNMENT01322247 ,34.0687954
Amblyaspis_sp_USNMENT01223891 ,28.3248824
Amitus_sp_USNMENT01223842 ,20.3316431
Ampulex_compressa_BND1382 ,45.2587821
Andricus_lucidus_USNMENT01322256 ,27.4779590
Antistrophus_minor_USNMENT01322280 ,9.3335161
Andricus_quercusoperator_USNMENT01322298 ,28.0279567
Andrena_asteris_HPG17 ,54.1683797
Aphaereta_sp_megalops_USNMENT01322462 ,37.5542460
Aphelonix_persica_USNMENT01322296 ,66.7415833
Aphanogmus_bicolor_PSUC_FEM13632 ,17.8977662
Aphanogmus_steinitzi_PSUC_FEM17568 ,18.2760038
Aphaenogaster_megommata_EX379 ,45.1135170
Aporus_niger_HPG6 ,51.5298525
Apterogyna_sp_EX572 ,77.4966881
Aridelus_sp1_USNMENT01322471 ,21.0049792
Argochrysis_armilla_EX434 ,47.9101000
Ascogaster_provancheri_USNMENT01322454 ,22.7801380
Atrusca_bella_USNMENT00892683 ,91.8487049
Aulacidea_hieracii_USNMENT01322279 ,12.0478736
Aulacodes_nigriventris_USNMENT01322459 ,40.6249143
Austrozele_sp1_USNMENT01322441 ,21.5604586
Ausasaphes_sp_USNMENT01322072 ,25.2633502
Augochloropsis_metallica_EX397 ,46.9416655
Aylax_salviae_USNMENT01322277 ,25.5401763
Aiolomorphus_rhopaloides_USNMENT01322045 ,32.7102462
Axima_zabriskiei_USNMENT01322046 ,24.0829565
Bephratoides_sp1_USNMENT01322049 ,13.6083322
Sycophila_nsp_USNMENT01322053 ,38.3682792
Balcha_indica_USNMENT01322062 ,11.2055182
Eurytoma_sp1_USNMENT01322063 ,14.0130647
Anastatus_reduvii_USNMENT01322064 ,49.6002924
Eusandalum_sp_USNMENT01322070 ,19.0142068
Ormyrus_sp1_USNMENT01322082 ,15.2418802
Perilampus_hyalinus_USNMENT01322083 ,23.4690055
Steffanolampus_sp_USNMENT01322084 ,12.8399799
Podagrionella_sp_USNMENT01322086 ,19.5715134
Chalcedectus_sp_USNMENT01322096 ,6.0983966
Lelaps_sp_USNMENT01322099 ,12.3685533
Colotrechnus_ignotus_USNMENT01322101 ,22.4923485
Scutellista_caerulea_USNMENT01322102 ,65.3072039
Teasienna_sp_USNMENT01322107 ,36.6853958
Metapelma_sp_USNMENT01322173 ,26.3459869
Leucospis_affinis_USNMENT01322176 ,12.5074231
Brachymeria_sp_USNMENT01322177 ,21.1849619
Oodera_sp_USNMENT01322179 ,13.9381481
Phasgonophora_sulcata_USNMENT01322180 ,12.1145676
Monodontomerus_sp2_USNMENT01322181 ,8.1348499
Acanthochalcis_nigricans_USNMENT01322190 ,16.9686172
Epitranus_sp_USNMENT01322192 ,46.7945731
Haltichella_sp_USNMENT01322193 ,30.7870814
Psilochalcis_brevialata_USNMENT01322195 ,19.2937737
Bruchodape_sp_USNMENT01322199 ,9.8889955
Notaspidium_sp_USNMENT01322202 ,36.3948655
Phylloxeroxenus_sp_USNMENT01322207 ,35.1961994
Aspicera_hartigi_USNMENT01322148 ,16.5958613
Melanips_sp_USNMENT01322150 ,42.5480791
Omalaspis_sp_USNMENT01322151 ,49.0521219
Paraspicera_sp_USNMENT01322152 ,11.0684756
Apocharips_trapezoidea_USNMENT01322156 ,17.5579005
Lytoxysta_brevipalpus_USNMENT01322157 ,25.9302910
Euceroptres_montanus_USNMENT01322161 ,16.4999315
Figites_sp_USNMENT01322163 ,13.7517701
Parnips_nigripes_USNMENT01322129 ,31.7144032
Mikeius_hartigi_USNMENT01322169 ,51.2365812
Plectocynips_pilosus_USNMENT01322170 ,48.6007948
Neuroscelio_doddi_OSUC_0147252 ,80.4659449
Sparasion_cullaris_USNMENT01322137 ,13.8641451
Paridris_minator_USNMENT01322139 ,25.3656754
Waldheimia_carbonaria_USNMENT01322216 ,22.3489105
Evaniella_semaeoda_USNMENT01322217 ,18.1389612
Tremex_columba_USNMENT01322218 ,9.1782011
Lagium_atroviolaceum_USNMENT01322219 ,14.5429629
Cladius_difformis_USNMENT01322223 ,24.3661779
Schizocerella_lineata_USNMENT01322224 ,34.1062537
Acordulecera_pellucida_USNMENT01322225 ,49.8570189
Macrophya_trisyllaba_USNMENT01322226 ,18.1882966
Gasteruption_assectator_USNMENT01322227 ,17.5286647
Pristaulacus_stigmaterus_USNMENT01322229 ,7.3537070
Xyela_bakeri_USNMENT01322230 ,12.2315107
Taxonus_pallipes_USNMENT01322231 ,15.3423781
Ibalia_anceps_USNMENT00653903 ,10.0689781
Ropronia_garmani_USNMENT0653896 ,11.1232927
Striatovertex_sp_USNMENT00653899 ,11.0611667
