Species,TotalMiss
Ablautus_rufotibialis_JC5 ,36.758203
Afroestricus_chiastoneurus_PC10 ,32.214693
Agrostomyia_sp_JC2 ,40.788160
Amathomyia_antennata_LC1 ,20.210414
Amphisbetetus_sp_FC12 ,32.524964
Apiocera_parkeri_transcriptome ,69.183310
Apiocera_sp_CC6 ,39.493581
Apiocera_sp_GC6 ,31.701141
Aplestobroma_sp_BC1 ,25.656205
Apothechyla_sp_F9 ,48.723252
Atomosia_sp_EC4 ,12.624822
Austrosaropogon_sp_FC5 ,41.358773
Backomyia_sp_KC10 ,37.011412
Bathypogon_sp_DC7 ,34.850214
Bohartia_martini_EC2 ,38.741084
Bombylis_major_transcriptome ,64.461484
Broticosia_sp_FC8 ,37.054208
Callinicus_sp_CC3 ,34.422254
Ceraturgus_sp_BC6 ,58.691155
Choerades_sp_GC11 ,33.819544
Chrysopogon_sp_BC2 ,28.177603
Chylophaga_sp_JC9 ,33.741084
Chylophaga_sp_KC5 ,33.345221
Comantella_sp_KC8 ,36.515692
Cophura_sp_EC10 ,39.411555
Cyrtopogon_sp_F3 ,50.577746
Daptolestes_limbipennis_EC11 ,30.477889
Daptolestes_sergius_IC6 ,32.104137
Dasypogon_diadema_GC8 ,28.437946
Dicolonus_sparsipilosus_EC12 ,28.113409
Dioctria_formicaphaga_EC7 ,36.537090
Dioctria_hyalipennis_FC2 ,50.488588
Diogmites_sp_IC8 ,28.302425
Eccritosia_zamon_JC3 ,11.037803
Echthodopa_formosa_EC5 ,35.995007
Eucyrtopogon_sp_JC12 ,29.828816
Eudioctria_media_transcriptome ,71.722539
Eudioctria_nitida_AK1 ,34.800285
Hadrokolos_sp_LC12 ,35.078459
Holcocephala_sp_DC3 ,41.861626
Hullia_commoni_EC9 ,40.534950
Ivettea_sp_KC3 ,77.592725
Laloides_sp_KC6 ,30.838088
Lampria_rubriventris_JC4 ,32.400143
Laphria_sadales_BK1 ,36.604850
Laphria_sp_PC12 ,9.828816
Laphriinae_sp_LC11 ,28.716120
Laphystia_limatula_transcriptome ,81.726106
Laphystia_sp_JC11 ,21.112696
Lasiopogon_sp_CC4 ,20.602710
Leptogaster_sp_BC5 ,25.417261
Lestomyia_sp_KC1 ,37.296719
