Species,TotalMiss
Maratus_sp_JXZ159a ,13.4928922
Sinopoda_sp_ZYL139 ,36.2896362
Allagelena_difficilis_JXZ592a ,56.9603681
Trichonephila_clavipes ,13.6721855
Plexippoides_regius_JXZ423 ,58.4483702
Zelotes_wuchangensis_ZYL173 ,19.0426465
Rhomphaea_sp_JXZ609 ,32.4826258
Argiope_bruennichi ,15.0325691
Chericanthium_insigne_ZYL082 ,4.3252439
Xysticus_kansuensis_ZYL191 ,47.8042765
Stegodyphus_mimosarum ,10.0740204
Attulus_sinensis_JXZ421 ,12.3260826
Cheiracanthium_taegense_ZYL137 ,15.7681503
Marpissa_milleri_JXZ425 ,8.1445540
Ovia_alboannulata_JXZ610 ,9.5920252
Plator_insolens_JXZ602b ,21.5327759
Hahnia_zhejiangensis_ZYL162 ,28.8242010
Attulus_fasciger_JXZ416 ,5.0577709
Tetragnatha_praedonia_JXZ594 ,62.6871043
Ummeliata_feminea_JXZ604 ,54.2074899
Anelosimus_studiosus ,19.0628707
Calommata_signata_JXZ606 ,74.2580420
Pisaura_bicornis_ZYL165 ,45.7995267
Pardosa_pseudoannulata ,12.0569776
Parasteatoda_tepidariorum ,11.0830816
Araneus_ventricosus ,19.7643598
Clubiona_pseudogermanica_YCH205 ,7.3366611
Corythalia_opima_JXZ418 ,18.0496821
Anahita_fauna_ZYL195a ,27.0176478
Matidia_sp_ZYL148 ,18.2742114
Mallinella_zhui_ZYL190 ,21.7175999
Spartaeus_jaegeri_JXZ588 ,11.1444970
Acanthoscurria_geniculata ,56.3890565
Synagelides_agoriformis_JXZ424 ,4.4049023
Trichonephila_clavata_JXZ596 ,50.1556434
Habronattus_ophrys_JXZ426 ,61.1783002
Pardosa_laura ,8.5417728
Thiania_bhamoensis_JXZ591 ,40.6684535
Telamonia_caprina_JXZ569 ,12.0433573
Latrodectus_hesperus ,37.5663992
Argyroneta_aquatica ,7.5769570
Oxyopes_sushilae_ZYL174 ,15.4523234
Thanatus_sp_YHD021 ,15.8625022
Stegodyphus_dumicola ,12.4679819
Myrmarachne_formicaria_JXZ414 ,9.2074362
Pholcus_manueli_JXZ600 ,64.4917589
Dictyna_foliicola_ZYL194 ,57.4425283
Dysdera_silvatica ,61.3507421
Evarcha_albaria_JXZ412 ,5.5060866
Portia_heteroidea_JXZ415 ,3.3891547
Parabathippus_shelfordi_JXZ417 ,50.9870623
Hamadruas_sikkimensis_JXZ616 ,18.0924417
Oxytate_parallela_ZYL156 ,33.8455684
Mendoza_nobilis_JXZ419 ,7.7767221
Loxosceles_reclusa ,59.2656735
Pireneitega_luctuosa_ZYL167 ,24.7274486
Orthobula_crucifera_JXZ601 ,28.8388119
