Species,TotalMiss
BS_UCE_Acros_Acrosnemus_occultus ,72.443737
BS_UCE_Cryp31_Xanthocryptus_sp_2 ,76.320467
BS_UCE_Ich503_Camera_euryapsis ,4.410841
BS_UCE_Ich722_Paragambrus_sp ,23.431490
BS_UCE_Ich724_Mecistum_sp ,32.830614
BS_UCE_Ich725_Lipoprion_rufo_ornatus ,23.511960
BS_UCE_Ich728_Aprix_nutatoria ,30.155193
BS_UCE_Ich730_Hypsanacis_sp ,23.762656
BS_UCE_Ich731_Myrmecacis_metargas ,27.011982
BS_UCE_Ich732_Picrocryptoides_willinki ,27.576160
BS_UCE_Ich733_Neaprix_sp ,15.780608
BS_UCE_Ich738_Cremnocryptus_sp ,73.328028
BS_UCE_Ich741_Leptarthron_tuberculatum ,72.360614
BS_UCE_Ich746_Reptatrix_crassipes ,40.394836
BS_UCE_Ich748_Dochmidium_camponotus ,26.923995
BS_UCE_Ich749_Nothischnus_riverai ,46.611399
BS_UCE_Ich751_Junctivena_gallowayi ,36.914268
C0001_Agonocryptus_physocnemis ,28.586904
C0002_Bathyzonus_sp ,30.386877
C0004_Latosculum_n_sp ,15.665208
C0005_Loxopus_australis ,36.722377
C0006_Photocryptus_concinnus ,34.780475
C0009_Baltazaria_sp_1 ,37.460760
C0013_Diapetimorpha_sp_1 ,25.496750
C0014_Cryptanura_quadrimaculata ,19.008710
C0017_Polycyrtus_tuberculatus ,15.812000
C0020_Basileucus_venturii ,18.373790
C0021_Neocryptopteryx_blanchardi ,11.937923
C0026_Messatoporus_euryoikos ,26.876686
C0029_Digonocryptus_narratorius ,17.071672
C0040_Bicristella_sp ,25.368086
C0070_Cryptopteryx_columbianus ,7.995755
C0124_Eurycryptus_n_sp_1 ,36.973515
C0138_Microstenus_canaliculatus ,28.498917
C0140_Mansa_sp ,18.845559
C0142_Goryphus_sp_1 ,11.969757
C0151_Arhytis_siamensis ,39.087854
C0152_Kemalia_sp_2 ,7.248972
C0155_Torbda_geniculata ,11.590839
C0156_Amrapalia_multimaculata ,33.014104
C0158_Platymystax_sp ,12.501658
C0161_Hedycryptus_rufopetiolatus ,9.894327
C0164_Hadrocryptus_n_sp ,33.220144
C0168_Palmerella_sp ,8.321616
C0169_Myrmeleonostenus_longipetiolatus ,29.801477
C0173_Stenarella_insidiator ,5.335367
C0177_Pterocryptus_sp_1 ,11.971084
C0182_Acromia_sp_1 ,11.432551
C0183_Etha_sp ,9.414157
C0191_Pharzites_sp ,24.983862
C0201_Echthrus_n_sp ,36.571163
C0202_Thelodon_sp_1 ,14.682761
C0213_Pterocryptus_sp_2 ,20.412522
C0216_Chlorocryptus_purpuratus ,22.094000
C0218_Dinocryptus_fulgidipennis ,45.476412
C0219_Amauromorpha_accepta ,33.205995
C0224_Messatoporus_discoidalis ,10.400141
C0225_Lanugo_schlingeri ,7.225980
C0226_Pachysomoides_fulvus ,10.296237
C0227_Aritranis_sp_1 ,11.708892
C0229_Buathra_laborator ,8.163771
C0238_Vulgichneumon_sp ,6.778087
C0239_Pygocryptus_erugatus ,16.068444
C0242_Gelis_sp_2 ,8.645709
C0247_Schenkia_sp_1 ,11.865411
C0249_Jarva_sp ,12.614405
C0250_Trychosis_exulans ,10.288721
C0254_Oresbius_sp ,68.707609
C0255_Gambrus_polyphemi ,6.973515
C0256_Giraudia_sp_1 ,50.257771
C0258_Ceratomansa_n_sp ,17.007119
C0259_Allophatnus_sp_1 ,7.145510
C0260_Paraphylax_sp ,14.144670
C0270_Necolio_sp_1 ,13.268338
