Species,TotalMiss
Acanthognathus_ocellatus_CASENT0636076 ,14.3816681
Acanthomyrmex_sp_FMNHINS0003471823 ,13.9781904
Acanthoponera_minor_CASENT0633283 ,11.0754495
Acanthostichus_serratulus_CASENT0732042 ,13.9322134
Acromyrmex_octospinosus_FMNHINS0003145509 ,20.8567639
Acropyga_sp_FMNHINS0003471605 ,11.9596228
Adelomyrmex_longinoi_CASENT0634310 ,16.2142647
Adetomyrma_caputleae_CASENT0500384 ,22.6221633
Adlerzia_froggatti_CASENT0227591 ,13.8272915
Aenictogiton_sp_CUIC000002024 ,22.6660772
Aenictus_sp_FMNHINS0003471835 ,21.0981432
Agraulomyrmex_tz01_CASENT0217051 ,91.8921309
Allomerus_octoarticulatus_FMNHINS0003145672 ,14.4898320
Amblyopone_sp_FMNHINS0003471760 ,16.3200707
Amoimyrmex_striatus_USNMENT00924113 ,88.1178898
Ampulex_compressa_CUICBND1382 ,86.5950486
Ancyridris_polyrhachioides_CASENT0106303 ,20.7002653
Aneuretus_simoni_RA0258atMCZ ,15.5726496
Anillomyrma_sp_CUIC000002091 ,27.9003831
Anochetus_mayri_FMNHINS0003165063 ,12.1544356
Protanilla_boltoni_CASENT0217032 ,20.6746242
Anonychomyrma_gilberti_FMNHINS0003145264 ,13.8488064
Anoplolepis_gracilipes_FMNHINS0003471834 ,20.0165046
Aphaenogaster_pythia_FMNHINS0003145019 ,13.9348659
Aphomomyrmex_afer_CASENT0217049 ,79.7435897
Apis_mellifera_CUIC000115660 ,47.2964928
Apomyrma_stygia_RA0120atMCZ ,43.7936929
Apterostigma_sp_FMNHINS0003145668 ,12.3342175
Aretidris_buenaventei_CASENT0106232 ,15.1550251
Atopomyrmex_mocquerysi_FMNHINS0003471580 ,14.3663425
Atta_cephalotes_FMNHINS0003145587 ,14.3725317
Axinidris_lignicola_RA0253atMCZ ,42.5988800
Azteca_trigona_FMNHINS0003165069 ,19.8826997
Bajcaridris_theryi_CASENT0235255 ,89.4046566
Basiceros_manni_INB0003621345 ,13.4910109
Blepharidatta_brasiliensis_USNMENT00439550 ,92.6693192
Bothriomyrmex_meridionalis_RA0342atMCZ ,18.3374595
Bothroponera_sp_FMNHINS0003471536 ,13.5585028
Brachycistis_timberlakei_CASENT0106315 ,46.7415267
Brachymyrmex_depilis_CASENT0106038 ,86.7910404
Brachyponera_sennaarensis_FMNHINS0003165604 ,12.3931624
Calomyrmex_sp_FMNHINS0003145024 ,13.1408783
Calyptomyrmex_sp_CUIC000115661 ,39.0745653
Camponotus_floridanus_FMNHINS0003145311 ,15.0259358
Cardiocondyla_emeryi_FMNHINS0003145316 ,21.1323313
Carebara_affinis_FMNHINS0003471657 ,15.1069850
Cataglyphis_iberica_RA0387atMCZ ,13.4612437
Cataulacus_sp_FMNHINS0003165593 ,14.2334218
Centromyrmex_brachycola_CUIC000008876 ,11.8155025
Cephalotes_varians_FMNHINS0003144775 ,11.5646920
Cerapachys_antennatus_CASENT0384548 ,15.2614206
Cheliomyrmex_megalonyx_CASENT0732024 ,16.3660477
Chrysapace_cf_jacobsoni_CASENT0391566 ,16.7807250
Chrysis_sp_USNMENT01248288 ,65.0079576
Chyphotes_sp_CASENT0501449 ,52.2567050
Cladomyrma_petalae_CASENT0235222 ,62.9758326
Colobopsis_obliqua_FMNHINS0003145306 ,17.1529620
Colobostruma_sp_RA0376atMCZ ,14.6531093
Crematogaster_ashmeadi_FMNHINS0003145329 ,13.7503684
Cryptopone_butteli_CASENT0635385 ,14.1072797
Cyatta_abscondita_USNMENT00693058 ,92.4615385
Cylindromyrmex_darlingtoni_CASENT0756069 ,18.0669024
Cyphoidris_exalta_CASENT0405993 ,14.4809903
Cyphomyrmex_minutus_FMNHINS0003144816 ,14.3893310
Dacatria_templaris_CASENT0235148 ,13.4361922
Dacetinops_sp_CUIC000115662 ,19.6755084
Daceton_armigerum_FMNHINS0003165241 ,12
Dasypoda_visnaga_CUICBND977 ,87.3492485
Diacamma_sp_FMNHINS0003165527 ,14.3899204
Dicroaspis_km01_CASENT0145951 ,13.7541998
Dilobocondyla_sp_RA0395atMCZ ,14.5334512
Dinomyrmex_gigas_FMNHINS0003471788 ,20.3236074
Dinoponera_quadriceps_RA0996atMCZ ,16.1394047
Diplomorium_longipenne_CASENT0217046 ,12.5664604
Discothyrea_horni_CASENT0636089 ,19.2007073
Dolichoderus_bispinosus_FMNHINS0003165075 ,18.7465370
Dolopomyrmex_pilatus_RA0719atMCZ ,40.5546714
Dorylus_sp_FMNHINS0003471567 ,19.8352490
Dorymyrmex_bureni_FMNHINS0003145346 ,17.5151783
Eburopone_sp_CASENT0732012 ,13.4453286
Echinopla_australis_FMNHINS0003471654 ,13.1055113
Eciton_burchellii_FMNHINS0003471851 ,22.1458886
Ectatomma_tuberculatum_FMNHINS0003165706 ,11.5363985
Ectomomyrmex_sp_CUIC000115663 ,13.7609785
Epopostruma_quadrispinosa_group_CASENT0625856 ,92.1096375
Euprenolepis_sp_FMNHINS0003471830 ,15.8591217
Eurhopalothrix_procera_FMNHINS0003471708 ,15.1093428
Eusphinctus_sp_CASENT0285681 ,17.3141762
Eutetramorium_mocquerysi_RA0321atMCZ ,81.1685824
Evagetes_parvus_RA0386atMCZ ,61.9549072
Forelius_maranhaoensis_VOUCHER1308 ,26.6480990
Formica_occulta_FMNHINS0003471213 ,12.2552314
Formicoxenus_provancheri_RA0230atMCZ ,14.5240200
Froggattella_kirbii_FMNHINS0003145052 ,15.0471559
Fulakora_cf_orizabana_CASENT0633398 ,18.6531093
Gauromyrmex_acanthinus_CASENT0126225 ,11.5169467
Gesomyrmex_chaperi_RA1124atMCZ ,16.2947244
Gigantiops_destructor_FMNHINS0003145673 ,47.8048924
Gnamptogenys_annulata_FMNHINS0003165073 ,23.4815797
Goniomma_hispanicum_RA0341atMCZ ,13.5134100
Gracilidris_sp_VOUCHER0549 ,18.9811376
Hagensia_havilandi_CUIC000115664 ,17.9843796
Harpagoxenus_sublaevis_CASENT0106289 ,12.6304156
Harpegnathos_sp_CUIC000115665 ,17.3928677
Heterogyna_nocticola_CUICBND1290 ,89.7845564
Heteroponera_panamensis_RA0362atMCZ ,15.4977896
Huberia_brounii_CASENT0106136 ,10.9431182
Hylomyrma_dentiloba_RA0973atMCZ ,15.6118479
Hypoponera_opacior_FMNHINS0003144838 ,16.4641910
Iberoformica_subrufa_CASENT0270631 ,73.1709402
Indomyrma_dasypyx_MCZ594236 ,21.1924551
Iridomyrmex_sanguineus_FMNHINS0003471633 ,13.6089007
Kalathomyrmex_emeryi_USNMENT00924119 ,89.6192160
Kartidris_sparsipila_CASENT0235130 ,15.2961981
Labidus_praedator_FMNHINS0003145665 ,17.7155909
Lachnomyrmex_pilosus_CUIC000115666 ,80.9404657
Lasiomyrma_in01_CASENT0366611 ,39.0041261
Lasiophanes_atriventris_CASENT0106235 ,71.3825523
Lasius_americanus_FMNHINS0000105181 ,12.2970822
Lenomyrmex_foveolatus_CASENT0625812 ,84.2855880
Lepisiota_canescens_CASENT0138305 ,80.8986148
Leptanilla_sp_RA0400atMCZ ,29.2858827
Leptanilloides_nomadus_RA0397atMCZ ,22.0409667
Leptogenys_kitteli_FMNHINS0003165525 ,16.4353080
Leptomyrmex_unicolor_FMNHINS0003145082 ,13.6153846
Leptothorax_sp_RA0366atMCZ ,13.8608901
Linepithema_humile_Genome ,74.4246979
Liometopum_luctuosum_FMNHINS0003145362 ,21.0088417
Liomyrmex_gestroi_CASENT0106198 ,12.7698202
Lioponera_cf_suscitata_CASENT0386895 ,17.3071029
Lividopone_sp_CASENT0732065 ,20.2213380
Lophomyrmex_sp_FMNHINS0003471778 ,29.8756263
Lordomyrma_sp_FMNHINS0003471826 ,14.4812850
Malagidris_jugum_CASENT0494278 ,11.4792219
Manica_hunteri_CASENT0633990 ,19.8272915
Martialis_heureka_CASENT0106181 ,26.5422930
Mayaponera_constricta_CASENT0636005 ,12.5095785
Mayriella_transfuga_RA0265atMCZ ,14.1429413
Megalomyrmex_balzani_FMNHINS0003145684 ,14.9328028
Megaponera_analis_FMNHINS0003165597 ,20.4061303
Melissotarsus_weissi_FMNHINS0003471522 ,13.5054524
Melophorus_sp_FMNHINS0003145083 ,18.1352785
Meranoplus_sp_FMNHINS0003145090 ,11.7264957
Mesoponera_sp_FMNHINS0003471709 ,16.3902151
Messor_bouvieri_RA0347atMCZ ,12.6551724
Metapone_madagascarica_RA0211atMCZ ,22.7138226
Microdaceton_ug01_CASENT0362426 ,77.7886826
Mischocyttarus_flavitarsis_CASENT0106320 ,50.9015620
Monomorium_floricola_FMNHINS0003165137 ,29.2124963
Mycetagroicus_inflatus_USNMENT00539680 ,91.2814618
Mycetarotes_parallelus_USNMENT00539651 ,86.8426172
Mycetomoellerius_zeteki_USNMENT01125246 ,86.4078986
Mycetophylax_simplex_USNMENT00538737 ,89.1665193
Mycetosoritis_hartmanni_USNMENT00924124 ,93.2163277
Mycocepurus_smithii_USNMENT00307504 ,88.9755379
Myopias_maligna_FMNHINS0003471807 ,21.4073092
Myopopone_castanea_RA0326atMCZ ,19.5776599
Myrcidris_epicharis_CASENT0106096 ,20.2057177
Myrmecia_nigrocincta_FMNHINS0003145093 ,15.4459181
Myrmecina_americana_FMNHINS0000105185 ,12.5316829
Myrmecocystus_depilis_FMNHINS0003145369 ,11.7049808
Myrmecorhynchus_emeryi_CASENT0227590 ,84.8269968
Myrmelachista_plebecula_FMNHINS0003145488 ,14.7948718
Myrmica_wheeleri_FMNHINS0003471188 ,12.0424403
Myrmicaria_natalensis_FMNHINS0003165599 ,14.1125847
Myrmicocrypta_sp_FMNHINS0003145508 ,12.5767757
Myrmoteras_sp_CUIC000009611 ,20.4202770
Neivamyrmex_opacithorax_FMNHINS0000062889 ,18.8343649
Neocerapachys_neotropicus_CASENT0732015 ,17.2561155
Neoponera_commutata_FMNHINS0003471648 ,11.8113764
Nesomyrmex_echinatinodis_FMNHINS0003165676 ,16.7238432
Nomamyrmex_esenbeckii_FMNHINS0003471328 ,18.6015326
Leptanilla_zhg_my06_CASENT0106373 ,41.3784262
Nothomyrmecia_macrops_RA0741atMCZ ,13.0218096
Notoncus_sp_RA0303atMCZ ,14.5305040
Notostigma_carazzii_CASENT0106112 ,92.0627763
Novomessor_cockerelli_FMNHINS0003145373 ,14.1506042
Nylanderia_bourbonica_FMNHINS0000062866 ,15.0716180
Ochetellus_sp_FMNHINS0003471721 ,45.9885057
Ochetomyrmex_semipolitus_CUIC000115667 ,13.8756263
Octostruma_sp_CUIC000115668 ,18.3607427
Ocymyrmex_picardi_RA0254atMCZ ,26.9083407
Odontomachus_ruginodis_FMNHINS0000078502 ,14.4488653
Odontoponera_sp_FMNHINS0003471791 ,15.9593280
Oecophylla_smaragdina_CASENT0106113 ,64.6740348
Onychomyrmex_hedleyi_FMNHINS0003145262 ,24.7188329
Ooceraea_australis_CASENT0106146 ,20.9596228
Opamyrma_hungvuong_CASENT0178347 ,23.9543177
Opisthopsis_major_FMNHINS0003145137 ,16.9006779
Orectognathus_nanus_FMNHINS0000105004 ,12.8647215
Oxyepoecus_sp_VOUCHEROLD037 ,22.2340112
Oxyopomyrmex_insularis_RA0346atMCZ ,14.9776009
Pachycondyla_impressa_FMNHINS0003471268 ,12.2814618
Paltothyreus_tarsatus_CUIC000116669 ,15.1827291
Papyrius_nitidus_FMNHINS0003145144 ,13.0153257
Paraparatrechina_sp_FMNHINS0003471578 ,13.7998821
Paraponera_clavata_FMNHINS0003165715 ,21.0244621
Parasyscia_dohertyi_CASENT0732020 ,19.4624226
Paratopula_th01_CASENT0010838 ,12.4577070
Paratrachymyrmex_cornetzi_USNMENT00439347 ,89.4954318
Paratrechina_longicornis_FMNHINS0003144862 ,23.5033893
Parvaponera_darwinii_CASENT0637361 ,18.5959328
Patagonomyrmex_angustus_RA1138atMCZ ,11.4450339
Pepsis_grossa_CASENT0106314 ,57.6003537
Perissomyrmex_snyderi_CASENT0106226 ,17.3884468
Petalomyrmex_phylax_CASENT0217048 ,77.2490421
Pheidole_flavens_FMNHINS0003145600 ,14.5013263
Philidris_cordata_RA0312atMCZ ,35.7096964
Phrynoponera_sp_CUIC000115670 ,12.7294430
Pilotrochus_besmerus_CASENT0135545 ,87.7114648
Plagiolepis_sp_FMNHINS0003471606 ,76.0999116
Platythyrea_sp_FMNHINS0003471822 ,22.6758031
Plectroctena_sp_CUIC000115671 ,14.7789567
Podomyrma_sp_FMNHINS0003145252 ,14.6834660
Poecilomyrma_myrmecodiae_CASENT0106144 ,19.7536104
Pogonomyrmex_badius_FMNHINS0003145383 ,14.8635426
Polyergus_mexicanus_FMNHINS0003165223 ,15.0409667
Polyrhachis_sokolova_FMNHINS0003145190 ,14.4111406
Ponera_pennsylvanica_FMNHINS0000105179 ,30.0940171
Prenolepis_imparis_FMNHINS0003471192 ,15.4067197
Prionopelta_antillana_FMNHINS0003145496 ,16.8440908
Pristomyrmex_sp_RA0278atMCZ ,16.0695550
Proatta_butteli_FMNHINS0003471779 ,12.6976127
Proceratium_sp_FMNHINS0003471710 ,20.9260242
Procryptocerus_pictipes_FMNHINS0003165677 ,12.6150899
Proformica_nasuta_RA0388atMCZ ,15.6094901
Prolasius_sp_RA0372atMCZ ,15.0023578
Propodilobus_pingorum_AntbaseNet01463 ,15.6145004
Protalaridris_sp_JTLC000015230 ,89.0530504
Protanilla_sp_RA0401atMCZ ,26.7494842
Psalidomyrmex_sp_CUIC000115672 ,12.8585323
Pseudoatta_sp_USNMENT00443055 ,73.1217212
Pseudolasius_sp_FMNHINS0003471809 ,17.1355732
Pseudomyrmex_gracilis_FMNHINS0003145444 ,21.3589744
Pseudoneoponera_sp_FMNHINS0003145239 ,13.7347480
Pseudonotoncus_hirsutus_CASENT0227592 ,88.2970822
Pseudoponera_sp_FMNHINS0003145536 ,13.4771589
Rasopone_ferruginea_CASENT0609807 ,10.8620690
Recurvidris_sp_RA0486atMCZ ,15.7032125
Rhopalomastix_johorensis_RA0390atMCZ ,16.7029178
Rhopalothrix_isthmica_CASENT0633226 ,15.3810787
Rhytidoponera_metallica_FMNHINS0003145208 ,11.2487474
Rogeria_belti_CASENT0633235 ,11.3890363
Romblonella_scrobifera_CASENT0106224 ,13.4034777
Rossomyrmex_anatolicus_CASENT0235254 ,88.4070144
Rotastruma_recava_CASENT0106250 ,19.8267020
Royidris_notorthotenes_CASENT0002259 ,21.1797819
Santschiella_kohli_CASENT0004701 ,90.1155320
Sceliphron_caementarium_CASENT0106321 ,92.4715591
Sericomyrmex_opacus_FMNHINS0003145561 ,12.6545830
Simopelta_pergandei_FMNHINS0003145538 ,13.9236664
Simopone_conradti_CASENT0732022 ,15.2390215
Solenopsis_invicta_FMNHINS0003144951 ,13.2443266
Sphinctomyrmex_cf_marcoyi_CASENT0731146 ,15.3628058
Stegomyrmex_manni_CASENT0633333 ,12.1175950
Stenamma_snellingi_FMNHINS0003471225 ,16.4185087
Stereomyrmex_horni_MCZ594252 ,15.7515473
Stigmacros_sp_CUIC000001235 ,33.1314471
Stigmatomma_pallipes_CUIC000115673 ,57.7014441
Strongylognathus_testaceus_CASENT0106266 ,11.7049808
Strumigenys_elongata_FMNHINS0003145576 ,11.4497495
Syscia_madrensis_CASENT0732067 ,18.1983495
Tanipone_aglandula_CASENT0052407 ,21.3854996
Tapinolepis_mg01_CASENT0041468 ,77.4830533
Tapinoma_melanocephalum_FMNHINS0003145465 ,19.0011789
Tatuidris_sp_RA0399atMCZ ,18.1968759
Technomyrmex_difficilis_FMNHINS0000078517 ,14.3185971
Temnothorax_torrei_FMNHINS0003471456 ,11.2133805
Terataner_mg02_CASENT0494349 ,11.6469201
Teratomyrmex_greavesi_QMT162820 ,87.9979369
Tetheamyrma_subspongia_CASENT0106305 ,19.8850575
Tetramorium_bicarinatum_FMNHINS0003145224 ,13.7058650
Tetraponera_ophthalmica_FMNHINS0003471601 ,23.0474506
Thaumatomyrmex_atrox_CUIC000115674 ,73.2310640
Trachymyrmex_septentrionalis_FMNHINS0003145472 ,11.9593280
Tranopelta_subterranea_FMNHINS0003471295 ,14.5437666
Trichomyrmex_criniceps_CASENT0106263 ,13.1774241
Turneria_bidentata_FMNHINS0003471687 ,13.3692897
Typhlomyrmex_rogenhoferi_FMNHINS0003165058 ,14.8426172
Veromessor_andrei_FMNHINS0003165141 ,70.9581491
Vespula_germanica_RA0385atMCZ ,48.6722664
Vicinopone_conciliatrix_CASENT0731168 ,16.0318302
Vitsika_suspicax_CASENT0068044 ,11.6613616
Vollenhovia_sp_FMNHINS0003471799 ,16.9843796
Vombisidris_bilongrudi_CASENT0200241 ,10.5820808
