Species,TotalMiss
PROS_0003G ,83.2735512
VITA_0010G ,18.6185297
VITA_0024G ,17.9703286
VITA_0044G ,17.9836072
VITA_0038G ,17.9811545
NHAN_0002G ,77.2505411
VITA_0035G ,17.9150995
VITA_0007G ,40.0699793
EUPA_0003G ,19.3276266
PROS_0002G ,22.2492682
PTER_0007G ,18.0114332
VITA_0032G ,26.1321319
VITA_0011G ,68.5316264
VITA_0001G ,32.0487436
VITA_0023G ,18.7188385
PTER_0003G ,92.9450611
PTER_0004G ,18.2495185
APH_3056G ,15.6845398
VITA_0015G ,71.4880293
EUPA_0001G ,39.6499680
VITA_0028G ,17.7092381
VITA_0002G ,22.1097155
VITA_0005G ,55.1250942
VITA_0039G ,62.1972869
AUMS_10968G ,15.7705551
ACAN_0001G ,18.3792603
VITA_0034G ,56.9311599
VITA_0004G ,17.1617686
PTER_0006G ,18.5408877
VITA_0018G ,17.8873581
VITA_0020G ,16.9951512
VITA_0036G ,17.7823976
VITA_0042G ,19.0968149
VITA_0026G ,19.6312595
VITA_0040G ,75.6013664
PROS_0004G ,75.6400183
EUPA_0002G ,33.4484996
VITA_0016G ,58.5935286
VITA_0043G ,14.3286796
PTER_0005G ,17.2911721
VITA_0045G ,20.6775664
APH_0645G ,14.8590645
VITA_0029G ,72.7666704
VITA_0017G ,17.2097240
PROS_0001G ,25.4090797
VITA_0021G ,17.2609779
PTER_0009G ,17.8401639
VITA_0009G ,17.5349241
NHAN_0003G ,18.4660367
VITA_0019G ,17.7646363
VITA_0025G ,17.6436907
VITA_0030G ,18.5616091
VITA_0014G ,19.0148594
VITA_0008G ,21.6664454
VITA_0022G ,28.5167916
LASI_0002G ,22.2903728
APH_3004G ,15.9702423
LASI_0001G ,18.6858533
NHAN_0001G ,18.8688788
VITA_0037G ,18.1400754
PTER_0002G ,83.2458098
VITA_0027G ,35.5302876
VITA_0013G ,17.7232780
