Species,TotalMiss
BS_UCE_Acros_Acrosnemus_occultus ,76.391066
BS_UCE_Cryp31_Xanthocryptus_sp_2 ,78.861949
BS_UCE_Ich503_Camera_euryapsis ,5.117916
BS_UCE_Ich722_Paragambrus_sp ,22.985839
BS_UCE_Ich724_Mecistum_sp ,30.932015
BS_UCE_Ich725_Lipoprion_rufo_ornatus ,22.630851
BS_UCE_Ich728_Aprix_nutatoria ,28.629221
BS_UCE_Ich730_Hypsanacis_sp ,22.401856
BS_UCE_Ich731_Myrmecacis_metargas ,29.695678
BS_UCE_Ich732_Picrocryptoides_willinki ,25.597643
BS_UCE_Ich733_Neaprix_sp ,15.413759
BS_UCE_Ich738_Cremnocryptus_sp ,77.463792
BS_UCE_Ich741_Leptarthron_tuberculatum ,76.329861
BS_UCE_Ich746_Reptatrix_crassipes ,39.879262
BS_UCE_Ich748_Dochmidium_camponotus ,30.615840
BS_UCE_Ich749_Nothischnus_riverai ,49.404223
BS_UCE_Ich751_Junctivena_gallowayi ,39.666986
C0001_Agonocryptus_physocnemis ,34.255287
C0002_Bathyzonus_sp ,35.335178
C0004_Latosculum_n_sp ,16.015358
C0005_Loxopus_australis ,42.984287
C0006_Photocryptus_concinnus ,40.549530
C0009_Baltazaria_sp_1 ,43.241347
C0013_Diapetimorpha_sp_1 ,29.527887
C0014_Cryptanura_quadrimaculata ,22.801926
C0017_Polycyrtus_tuberculatus ,18.467133
C0020_Basileucus_venturii ,22.619805
C0021_Neocryptopteryx_blanchardi ,11.416638
C0026_Messatoporus_euryoikos ,28.520844
C0029_Digonocryptus_narratorius ,21.288824
C0040_Bicristella_sp ,30.349823
C0070_Cryptopteryx_columbianus ,8.805431
C0124_Eurycryptus_n_sp_1 ,34.873903
C0138_Microstenus_canaliculatus ,27.481258
C0140_Mansa_sp ,22.330500
C0142_Goryphus_sp_1 ,12.918395
C0151_Arhytis_siamensis ,45.640277
C0152_Kemalia_sp_2 ,7.185743
C0155_Torbda_geniculata ,12.720748
C0156_Amrapalia_multimaculata ,35.068564
C0158_Platymystax_sp ,13.881251
C0161_Hedycryptus_rufopetiolatus ,11.479634
C0164_Hadrocryptus_n_sp ,30.764224
C0168_Palmerella_sp ,8.653464
C0169_Myrmeleonostenus_longipetiolatus ,32.967000
C0173_Stenarella_insidiator ,6.250653
C0177_Pterocryptus_sp_1 ,12.401289
C0182_Acromia_sp_1 ,12.021520
C0183_Etha_sp ,11.763564
C0191_Pharzites_sp ,24.955738
C0201_Echthrus_n_sp ,34.192291
C0202_Thelodon_sp_1 ,14.825895
C0213_Pterocryptus_sp_2 ,19.862304
