Species,TotalMiss
EB_0a ,0.113895
EB_103 ,24.373576
EB_109 ,4.441913
EB_110 ,8.997722
EB_131 ,13.781321
EB_132 ,0.911162
EB_137 ,52.277904
EB_138 ,0
EB_14 ,2.277904
EB_140 ,8.086560
EB_141 ,61.731207
EB_147 ,2.505695
EB_151 ,8.086560
EB_18 ,6.264237
EB_19 ,2.050114
EB_2 ,3.416856
EB_20 ,23.234624
EB_21 ,11.958998
EB_23 ,13.781321
EB_29 ,55.580866
EB_32 ,1.936219
EB_33 ,6.605923
EB_34 ,7.972665
EB_39 ,0
EB_42 ,8.428246
EB_43 ,0
EB_44 ,2.277904
EB_45 ,2.277904
EB_46 ,0.341686
EB_47 ,0.569476
EB_48 ,0
EB_49 ,48.291572
EB_50 ,0.227790
EB_52 ,6.378132
EB_54 ,15.375854
EB_59 ,0
EB_60 ,55.694761
EB_61 ,6.947608
EB_62 ,3.075171
EB_63 ,3.530752
EB_65 ,16.628702
EB_67 ,0.455581
EB_69 ,58.542141
EB_70 ,0.683371
EB_71 ,1.366743
EB_73 ,0
EB_75 ,0.341686
EB_76 ,0.341686
EB_78 ,0
EB_80 ,0
EB_83 ,0
EB_87 ,2.733485
EB_x002 ,0
EB_x187 ,0.341686
EB_x229 ,2.847380
EB_x230 ,0
EB_x287 ,0.113895
T_1185 ,9.225513
T_1194 ,6.605923
T_1195 ,3.530752
T_1198 ,0.569476
T_1199 ,0.227790
T_1200 ,2.164009
T_1201 ,2.391800
EB_128 ,2.733485
EB_134 ,20.956720
EB_145 ,1.594533
EB_16 ,3.530752
EB_51 ,74.487472
EB_53 ,5.125285
EB_55 ,1.594533
EB_57 ,35.079727
EB_79 ,0
EB_82 ,1.480638
EB_x045 ,0.113895
EB_x140 ,0.227790
EB_x254 ,26.082005
T_426 ,0
EB_129 ,26.195900
EB_25 ,27.676538
EB_35 ,52.619590
EB_37 ,4.100228
EB_142 ,68.109339
T_1157 ,100
T_1160 ,73.690205
EB_143 ,26.651481
EB_136 ,43.507973
EB_144 ,43.507973
EB_66 ,14.350797
EB_119 ,64.920273
T_1186 ,28.701595
EB_133 ,60.022779
EB_126 ,71.298405
EB_113 ,43.166287
EB_117 ,33.599089
EB_121 ,39.749431
EB_122 ,40.205011
EB_112 ,38.154897
EB_114 ,100
EB_135 ,100
