Species,TotalMiss
Aplogompha_lafayi_FLAJ145 ,66.367019
Aplogompha_sp_FLAJ101 ,2.295684
Argyrotome_arcuata_FLAJ46 ,58.020395
Argyrotome_alba_FLAJ90 ,5.814122
Argyrotome_cf_arcuata_FLAJ102 ,49.741433
Argyrotome_mira_FLAJ76 ,0.647625
Argyrotome_cf_mira_FLAJ91 ,0.536465
Argyrotome_cf_prospectata_FLAJ95 ,5.200329
Argyrotome_ferruginea_FLAJ136 ,48.552511
Argyrotome_melae_FLAJ61 ,3.547436
Argyrotome_prospectata_FLAJ94 ,4.054903
Argyrotome_tenebrosa_FLAJ141 ,58.010729
Iridopsis_defectaria_FLAJ109 ,19.351409
Lomographa_sp_FLAJ92 ,7.017544
Lomographa_sp_FLAJ93 ,1.633560
Opisthoxia_metargyria_FLAJ77 ,0.642792
Opisthoxia_claudiaria_FLAJ24 ,2.667827
Opisthoxia_salubaea_FLAJ52 ,3.499106
Ophthalmoblysis_ibarrai_FLAJ82 ,11.024117
Ophthalmoblysis_lydius_FLAJ35 ,69.895123
Opisthoxia_vitenaria_FLAJ58 ,0.115992
Opisthoxia_amphiaria_FLAJ18 ,67.865255
Opisthoxia_asopis_FLAJ50 ,2.909478
Opisthoxia_bracteata_FLAJ26 ,14.610217
Opisthoxia_cassandra_FLAJ51 ,0.299647
Opisthoxia_cf_bella_FLAJ99 ,29.375091
Opisthoxia_cf_trimaculata_FLAJ29 ,0.555797
Opisthoxia_contariata_FLAJ131 ,53.448359
Opisthoxia_corinnaria_FLAJ110 ,60.204920
Opisthoxia_danaeata_FLAJ27 ,39.804746
Opisthoxia_dora_FLAJ17 ,54.182978
Opisthoxia_eusiraria_FLAJ97 ,0.188488
Opisthoxia_formosante_FLAJ54 ,0.570296
Opisthoxia_miletia_FLAJ48 ,0.144991
Opisthoxia_nr_uncinata_FLAJ146 ,12.483689
Opisthoxia_saturniaria_FLAJ80 ,39.166787
Opisthoxia_uncinata_FLAJ55 ,4.156397
Opisthoxia_amphiaria_FLAJ19 ,59.504132
Palyas_pallicosta_FLAJ119 ,62.413610
Phrygionis_auriferaria_FLAJ83 ,20.042531
Phrygionis_auriferaria_FLAJ84 ,12.493355
Phrygionis_cf_polita_FLAJ70 ,0.120825
Phrygionis_dominica_FLAJ122 ,3.189793
Phrygionis_paradoxata_FLAJ04 ,22.918177
Phrygionis_paradoxata_FLAJ124 ,48.852158
Phrygionis_platinata_FLAJ02 ,56.923300
Phrygionis_platinata_FLAJ86 ,0.850611
Phrygionis_platinata_platinata_FLAJ107 ,66.821323
Phrygionis_polita_FLAJ07 ,1.851046
Phrygionis_privignaria_FLAJ57 ,1.991204
Phrygionis_privignaria_FLAJ67 ,0.444638
Pityeja_histrionaria_FLAJ88 ,15.910299
Pityeja_nazada_FLAJ87 ,29.520081
Plutodes_costatus_FLAJ150 ,4.214393
Plutodes_costatus_FLAJ151 ,18.858441
Tasta_micaceata_FLAJ148 ,10.632642
Tasta_micaceata_FLAJ149 ,4.586535
Argyrotome_melae_FLAJ59 ,0.579962
Opisthoxia_cf_mononaria_FLAJ62 ,0.260983
Opisthoxia_danaeata_FLAJ37 ,54.830603
Opisthoxia_hybridata_FLAJ79 ,0.811947
Opisthoxia_cf_boliviari_FLAJ22 ,41.182156
Opisthoxia_cf_boliviari_FLAJ98 ,12.889662
Opisthoxia_cf_mononaria_FLAJ100 ,0.193321
Opisthoxia_metargyria_FLAJ133 ,50.480885
Opisthoxia_sp_FLAJ63 ,0.410807
Palyas_micaceraria_FLAJ89 ,1.048765
Palyas_divitaria_FLAJ118 ,70.479919
Phrygionis_cf_polita_FLAJ78 ,0.183655
Opisthoxia_claudiaria_FLAJ115 ,70.803731
Argyrotome_mexicaria_FLAJ96 ,15.378667
Ophthalmoblysis_croesus_FLAJ34 ,75.984728
Opisthoxia_formosante_FLAJ117 ,62.916244
