Species,TotalMiss
BS_UCE_Acros_Acrosnemus_occultus ,74.812573
BS_UCE_Cryp31_Xanthocryptus_sp_2 ,77.551196
BS_UCE_Ich503_Camera_euryapsis ,4.428519
BS_UCE_Ich722_Paragambrus_sp ,22.967417
BS_UCE_Ich724_Mecistum_sp ,31.643318
BS_UCE_Ich725_Lipoprion_rufo_ornatus ,22.642879
BS_UCE_Ich728_Aprix_nutatoria ,28.901819
BS_UCE_Ich730_Hypsanacis_sp ,22.831204
BS_UCE_Ich731_Myrmecacis_metargas ,28.097843
BS_UCE_Ich732_Picrocryptoides_willinki ,26.238311
BS_UCE_Ich733_Neaprix_sp ,15.338446
BS_UCE_Ich738_Cremnocryptus_sp ,76.179010
BS_UCE_Ich741_Leptarthron_tuberculatum ,74.890563
BS_UCE_Ich746_Reptatrix_crassipes ,39.629891
BS_UCE_Ich748_Dochmidium_camponotus ,28.792202
BS_UCE_Ich749_Nothischnus_riverai ,48.207316
BS_UCE_Ich751_Junctivena_gallowayi ,38.607399
C0001_Agonocryptus_physocnemis ,31.822658
C0002_Bathyzonus_sp ,33.164655
C0004_Latosculum_n_sp ,15.408170
C0005_Loxopus_australis ,40.181928
C0006_Photocryptus_concinnus ,37.876381
C0009_Baltazaria_sp_1 ,41.135055
C0013_Diapetimorpha_sp_1 ,28.185896
C0014_Cryptanura_quadrimaculata ,21.640514
C0017_Polycyrtus_tuberculatus ,16.925913
C0020_Basileucus_venturii ,20.667261
C0021_Neocryptopteryx_blanchardi ,11.891447
C0026_Messatoporus_euryoikos ,27.190000
C0029_Digonocryptus_narratorius ,19.589782
C0040_Bicristella_sp ,28.050762
C0070_Cryptopteryx_columbianus ,8.217307
C0124_Eurycryptus_n_sp_1 ,35.824211
C0138_Microstenus_canaliculatus ,27.408515
C0140_Mansa_sp ,20.999346
C0142_Goryphus_sp_1 ,12.286786
C0151_Arhytis_siamensis ,43.376270
C0152_Kemalia_sp_2 ,7.070104
C0155_Torbda_geniculata ,11.958655
C0156_Amrapalia_multimaculata ,34.507371
C0158_Platymystax_sp ,13.368578
C0161_Hedycryptus_rufopetiolatus ,10.814686
C0164_Hadrocryptus_n_sp ,31.572516
C0168_Palmerella_sp ,8.369333
C0169_Myrmeleonostenus_longipetiolatus ,31.209163
C0173_Stenarella_insidiator ,5.529359
C0177_Pterocryptus_sp_1 ,12.370526
C0182_Acromia_sp_1 ,11.521984
C0183_Etha_sp ,10.452053
C0191_Pharzites_sp ,24.446705
C0201_Echthrus_n_sp ,34.812501
C0202_Thelodon_sp_1 ,14.567535
C0213_Pterocryptus_sp_2 ,19.452132
C0216_Chlorocryptus_purpuratus ,23.663573
C0218_Dinocryptus_fulgidipennis ,47.438920
C0219_Amauromorpha_accepta ,35.709203
C0224_Messatoporus_discoidalis ,10.736697
C0225_Lanugo_schlingeri ,8.316501
C0226_Pachysomoides_fulvus ,11.409133
C0227_Aritranis_sp_1 ,12.564243
C0229_Buathra_laborator ,8.701059
C0238_Vulgichneumon_sp ,7.209551
C0239_Pygocryptus_erugatus ,17.984345
C0242_Gelis_sp_2 ,9.516536
C0247_Schenkia_sp_1 ,13.005585
C0249_Jarva_sp ,12.811869
C0250_Trychosis_exulans ,10.422582
C0254_Oresbius_sp ,72.531825
C0255_Gambrus_polyphemi ,8.090799
C0256_Giraudia_sp_1 ,54.474163
C0258_Ceratomansa_n_sp ,17.729530
C0259_Allophatnus_sp_1 ,7.248726
C0260_Paraphylax_sp ,15.889046
C0270_Necolio_sp_1 ,13.845501
C0283_Digonocryptus_zopherus ,60.434083
C0287_Toechorychus_amapaeus ,17.277765
C0289_Digonocryptus_arcaeus ,7.950633
C0296_Cryptoxenodon_metamorphus ,21.083445
C0299_Coesula_fulvipes ,16.705602
C0302_Isdromas_sp ,9.526240
C0303_Platylabini ,11.613631
C0308_Whymperia_sp ,20.816771
C0309_Ischnus_cinctipes ,8.486857
C0310_Lymeon_orbus ,11.775361
C0311_Polycyrtidea_pusilla ,12.458939
C0312_Baryceros_texanus ,8.654337
C0315_Acroricnus_stylator ,6.957612
C0317_Listrognathus_albomaculata ,8.061687
C0318_Mesostenus_thoracicus ,18.242753
C0324_Skeatia_rugosa ,14.196635
C0332_Diapetimorpha_alabama ,11.924512
C0333_Cubocephalus_sp_1 ,53.552663
C0335_Cryptus_albitarsis ,26.949562
C0339_Apsilops_hirtifrons ,18.915908
C0340_Hylophasma_debilis ,38.232186
C0342_Cryptohelcostizus_dichrous ,20.292407
C0346_Xanthocryptus_novozelandicus ,35.939937
C0353_Schreineria_sp ,23.792598
C0355_Cryptohelcostizus_fumipennis ,8.445166
C0357_Nematopodius_sp_2 ,5.858929
C0358_Friona_sp_1 ,31.463977
C0365_Eurycryptus_n_sp_2 ,16.589516
C0367_Ateleute_sp_4 ,37.397302
C0371_Eiphosoma_sp ,28.087061
C0376_Arthula_sp ,34.980341
C0377_Gambroides_rangaparensis ,44.469203
C0380_Stiromesostenus_nigriceps ,32.963032
C0386_Isotima_albicineta ,26.475514
C0389_Coccygodes_nobilis ,10.477570
