Species,TotalMiss
PROS_0003G ,62.1325599
VITA_0010G ,14.7430625
VITA_0024G ,14.8707736
VITA_0044G ,12.0048487
VITA_0038G ,11.0437681
NHAN_0002G ,64.8599506
VITA_0035G ,14.0222520
VITA_0007G ,32.3888480
EUPA_0003G ,11.8446686
PROS_0002G ,13.9984415
PTER_0007G ,13.8988701
VITA_0032G ,21.1004805
VITA_0011G ,66.0245032
VITA_0001G ,26.3020044
VITA_0023G ,12.2840816
PTER_0003G ,80.6615005
PTER_0004G ,17.0483571
APH_3056G ,8.9917312
VITA_0015G ,67.2280185
EUPA_0001G ,30.8606433
VITA_0028G ,11.7277804
VITA_0002G ,15.8859691
VITA_0005G ,41.6836227
VITA_0039G ,60.7277371
AUMS_10968G ,9.0848089
ACAN_0001G ,9.4614485
VITA_0034G ,52.2403567
VITA_0004G ,11.3381532
PTER_0006G ,13.7343608
VITA_0018G ,13.6347894
VITA_0020G ,11.6065631
VITA_0036G ,13.2819603
VITA_0042G ,16.1738603
VITA_0026G ,15.4530499
VITA_0040G ,70.6978657
PROS_0004G ,70.5203688
EUPA_0002G ,27.8648426
VITA_0016G ,54.9136326
VITA_0043G ,7.2037751
PTER_0005G ,16.3665094
VITA_0045G ,19.4553877
APH_0645G ,10.0393956
VITA_0029G ,65.8664877
VITA_0017G ,13.0438547
PROS_0001G ,20.2497944
VITA_0021G ,13.0308671
PTER_0009G ,13.7516776
VITA_0009G ,12.6715442
NHAN_0003G ,12.9118144
VITA_0019G ,11.7212866
VITA_0025G ,11.0740725
VITA_0030G ,13.9053639
VITA_0014G ,15.4833543
VITA_0008G ,14.1759384
VITA_0022G ,22.5031387
LASI_0002G ,17.4639595
APH_3004G ,11.7104637
LASI_0001G ,10.3359453
NHAN_0001G ,11.6953115
VITA_0037G ,13.6607645
PTER_0002G ,80.3519633
VITA_0027G ,32.6399411
VITA_0013G ,13.5525347
