Species,TotalMiss
Ablautus_rufotibialis_JC5 ,38.355460
Afroestricus_chiastoneurus_PC10 ,29.610431
Agrostomyia_sp_JC2 ,35.872425
Amathomyia_antennata_LC1 ,16.552243
Amphisbetetus_sp_FC12 ,36.256257
Apiocera_parkeri_transcriptome ,64.608353
Apiocera_sp_CC6 ,36.588647
Apiocera_sp_GC6 ,30.512633
Aplestobroma_sp_BC1 ,24.226896
Apothechyla_sp_F9 ,41.426112
Atomosia_sp_EC4 ,16.207981
Austrosaropogon_sp_FC5 ,40.887957
Backomyia_sp_KC10 ,34.461745
Bathypogon_sp_DC7 ,37.904359
Bohartia_martini_EC2 ,40.579309
Bombylis_major_transcriptome ,63.262964
Broticosia_sp_FC8 ,42.898126
Callinicus_sp_CC3 ,37.099104
Ceraturgus_sp_BC6 ,60.595928
Choerades_sp_GC11 ,32.198326
Chrysopogon_sp_BC2 ,33.112399
Chylophaga_sp_JC9 ,31.798666
Chylophaga_sp_KC5 ,31.040896
Comantella_sp_KC8 ,37.641216
Cophura_sp_EC10 ,39.328888
Cyrtopogon_sp_F3 ,51.231625
Daptolestes_limbipennis_EC11 ,31.129929
Daptolestes_sergius_IC6 ,29.907208
Dasypogon_diadema_GC8 ,26.652553
Dicolonus_sparsipilosus_EC12 ,30.649150
Dioctria_formicaphaga_EC7 ,40.045110
Dioctria_hyalipennis_FC2 ,49.674535
Diogmites_sp_IC8 ,25.421918
Eccritosia_zamon_JC3 ,13.449934
Echthodopa_formosa_EC5 ,31.822409
Eucyrtopogon_sp_JC12 ,29.026769
Eudioctria_media_transcriptome ,73.735235
Eudioctria_nitida_AK1 ,36.357161
Hadrokolos_sp_LC12 ,39.510912
Holcocephala_sp_DC3 ,38.559247
Hullia_commoni_EC9 ,40.286489
Ivettea_sp_KC3 ,74.174465
Laloides_sp_KC6 ,31.731397
Lampria_rubriventris_JC4 ,34.673446
Laphria_sadales_BK1 ,30.864808
Laphria_sp_PC12 ,23.589815
Laphriinae_sp_LC11 ,28.247235
Laphystia_limatula_transcriptome ,70.349999
Laphystia_sp_JC11 ,24.658212
Lasiopogon_sp_CC4 ,19.187622
Leptogaster_sp_BC5 ,23.192133
Lestomyia_sp_KC1 ,31.211048
Lycostommyia_albifacies_PC1 ,29.266169
Maira_sp_HC4 ,30.393922
Mallophora_fautrix_IC12 ,11.683121
Metadioctria_rubida_FC6 ,62.089706
Microstylum_galactodes_HC3 ,50.556952
Mydas_clavatus_transcriptome ,64.946679
Mydidae_sp_AC6 ,24.454425
Myelaphus_melas_AC4 ,53.867004
Nannodioctria_albicornis_DC1 ,33.864234
Neoaratus_hercules_AC1 ,24.031023
Neoscleropogon_sp_DC6 ,33.120313
Nevadasilus_auriannulatus_CC1 ,32.085551
Nusa_sp_MC10 ,32.900698
Obelophorus_landbecki_GC5 ,24.699761
Omninablautus_arenosus_IC4 ,29.778604
Orthogonis_ornatipennis_AC5 ,25.782007
Ospriocerus_sp_IC1 ,32.216133
Paradioctria_resplendens_F10 ,26.330056
Pegesimallus_sp_LC2 ,35.466830
Phellus_sp_AC3 ,40.244940
Plesiomma_sp_MC8 ,25.661318
Proctacanthella_leucopogon_LC4 ,19.272698
Prolepsis_tristis_MC5 ,27.103654
Promachus_sp_BC4 ,31.444513
Rhipidocephala_sp_J6 ,38.145737
Rhopalogaster_sp_LC8 ,25.475338
Scleropogon_duncani_transcriptome ,60.073601
Scleropogon_sp_GC2 ,32.865085
Senobasis_sp_KC11 ,48.681321
Senobasis_sp_NC8 ,24.131927
Sintoria_pappi_LC5 ,29.064361
Sporadothrix_gracilis_PC4 ,35.458916
Stizolestes_sp_PC2 ,24.869913
Taracticus_octopunctatus_FC1 ,57.911086
Thereutria_sp_DC5 ,22.026789
Thereutria_sp_LC9 ,30.793582
Tipulogaster_glabrata_EC3 ,22.008982
Tolmerus_atricapillus_transcriptome ,65.651030
Wilcoxia_sp_MC1 ,36.644046
Willistonina_bilineata_DC8 ,27.521121
Ammophilomima_sp_IC10 ,27.889124
Asaropogina_sp_GC3 ,80.327642
Asilinae_sp_LC10 ,28.267020
Asilinae_sp_MC6 ,25.431811
Asilinae_sp_NC10 ,34.574521
Asilinae_sp_OC5 ,18.194409
Blepharepium_sp_GC12 ,28.595453
Bromotheres_sp_NC7 ,29.113824
Cerotainia_sp_IC5 ,37.120867
Cerotainiops_abdominalis_IC9 ,26.543735
Chrysotriclis_sp_IC2 ,20.523119
Chylophaga_sp_MC11 ,35.650832
Codula_sp_LC7 ,25.073700
Cophinopoda_pulchripes_NC6 ,50.798330
Deromyia_nigriventris_PC11 ,41.740696
Diochlistus_sp_MC4 ,25.649447
Efferia_sp_IC3 ,23.892527
Eumecosoma_sp_PC7 ,22.998239
Heteropogon_sp_IC11 ,23.601686
Hodophylax_aridus_HC5 ,38.397008
Holopogon_sp_FC7 ,47.347803
Hoplistomerus_sp_KC12 ,25.979859
Hybozelodes_sp_KC9 ,28.842768
Laphriinae_sp_MC2 ,17.300121
Lasiocnemus_sp_KC7 ,29.392794
Lochyrus_crassus_GC1 ,17.879825
Machimus_sp_DC4 ,40.056981
Martinomyia_sp_JC8 ,18.791920
Molobratia_teutonus_GC10 ,31.434620
Mydas_sp_JC7 ,30.459213
Neoitamus_sp_MC12 ,24.828364
Nicocles_utahensis_HC1 ,34.228281
Parastenopogon_sp_CC5 ,37.720357
Phyllomydas_sp_LC6 ,17.980729
Pilica_erythrogaster_NC9 ,34.275765
Pritchardia_tertialis_MC3 ,32.040045
Proctacanthus_coquilletti_genome ,25.324971
Questopogon_sp_FC11 ,41.291574
Saropoginella_sp_EC8 ,33.393348
Saropogon_luteus_CC2 ,36.068298
Stenopogon_sp_AC2 ,32.599964
Stichopogon_trifasciatus_K2 ,41.083830
Theromyia_sp_LC3 ,27.827790
Tillobroma_sp_HC2 ,32.087529
Townsendia_sp_DC2 ,22.444255
Triorla_interrupta_GC4 ,25.231981
Wyliea_mydas_MC9 ,22.262232
Adelodus_sp_DC9 ,16.597748
Alcimus_sp_KC4 ,19.984963
Anypodetus_fascipennis_PC9 ,39.055853
Brachyrhopala_sp_DC12 ,55.426073
Cabasa_sp_EC6 ,42.969353
Coleomyia_sp_EC1 ,55.699108
Leptarthrus_brevirostris_MC7 ,47.039155
Neosaropogon_sp_DC10 ,51.263281
Ommatius_floridensis_DC11 ,14.272995
Philonicus_sp_JC10 ,33.648576
Psilonyx_annulatus_PC6 ,52.068536
Rhabdogaster_sp_IC7 ,28.332311
Saropogina_sp_FC4 ,45.972736
